casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total
62,1,4,1,1,4-25,797,E,R,98,194,9,1,0,24,326,571,1,0,1,1,1,571
2775,1,4,1,9,4-16,784,B-C,R,119,225,5,8,4,13,374,622,1,0,1,0,1,622
2730,1,4,1,9,4-7,760,B-C,U,203,200,10,4,5,11,433,716,1,0,1,0,0,716
200,4,1,1,1,1-70,2394,B-C,R,146,140,3,1,0,5,295,479,0,0,1,0,1,479
29,1,4,1,1,4-14,778,B-C,R,144,88,12,2,1,16,263,582,1,0,1,0,1,582
2792,1,4,1,9,4-29,804,E,R,83,268,13,11,1,16,392,628,1,0,1,1,1,628
260,4,1,1,1,1-78,2427,B-C,R,108,103,19,5,2,11,248,500,1,0,1,0,1,500
2776,1,4,1,9,4-16,784,B-C,R,103,230,1,7,2,15,358,621,1,0,1,0,1,621
273,4,1,1,1,1-89,2435,B-C,R,90,110,13,3,0,17,233,401,0,0,1,0,1,401
3,1,4,1,1,4-1,752,B-C,M,155,172,4,8,2,13,354,633,1,0,1,0,0,633
154,4,1,1,1,1-42,2374,B-C,R,121,140,6,4,1,17,289,490,0,0,1,0,1,490
38,1,4,1,1,4-18,782,B-C,R,73,158,7,2,4,16,260,461,0,0,1,0,1,461
235,4,1,1,1,1-80,2413,B-C,R,164,111,11,2,0,16,304,572,1,0,1,0,1,572
2727,1,4,1,9,4-7,760,B-C,U,184,193,10,4,6,11,408,717,1,0,1,0,0,717
205,4,1,1,1,1-95,2398,B-C,R,127,119,5,2,7,14,274,520,1,0,1,0,1,520
35,1,4,1,1,4-19,781,B-C,R,83,275,11,2,1,14,386,676,1,0,1,0,1,676
204,4,1,1,1,1-96,2397,B-C,R,235,150,11,0,1,24,421,722,0,0,1,0,1,722
277,4,1,1,1,1-90,2438,B-C,R,151,203,33,0,0,16,403,745,0,0,1,0,1,745
42,1,4,1,1,4-20,786,B-C,R,69,121,10,7,2,23,232,533,1,0,1,0,1,533
190,4,1,1,1,1-86,2389,B-C,U,225,154,25,3,1,17,425,741,1,0,1,0,0,741
80,4,1,1,1,1-100,1895,B-C,U,177,199,22,2,2,11,413,627,1,0,1,0,0,627
276,4,1,1,1,1-93,2437,B-C,R,147,99,56,8,0,36,346,654,0,0,1,0,1,654
192,4,1,1,1,1-96,2390,B-C,U,219,131,9,2,0,26,387,717,1,0,1,0,0,717
380,2,2,2,2,2-81,2528,B-C,M,86,122,64,8,0,23,303,545,1,0,2,0,0,545
367,2,2,2,2,2-76,2523,B-C,R,134,139,26,6,9,7,321,567,1,0,2,0,1,567
485,1,1,2,2,1-40,2579,B-C,R,114,184,45,18,2,34,397,648,1,0,2,0,1,648
407,2,2,2,2,2-87,2541,B-C,R,180,104,25,1,0,14,324,522,1,0,2,0,1,522
296,1,1,2,2,1-5,335,B-C,R,239,150,0,0,0,13,402,489,0,0,2,0,1,489
416,1,1,2,2,1-43,2545,B-C,U,154,159,14,8,6,26,367,636,1,0,2,0,0,636
404,2,2,2,2,2-85,2540,B-C,R,159,73,20,12,4,12,280,428,0,0,2,0,1,428
410,1,1,2,2,1-44,2543,B-C,U,173,197,26,4,3,26,429,708,1,0,2,0,0,708
510,1,1,2,2,1-53,2589,B-C,R,197,123,11,7,4,23,365,592,1,0,2,0,1,592
337,2,2,2,2,2-74,2508,B-C,U,204,116,84,5,2,16,427,612,1,0,2,0,0,612
511,1,1,2,2,1-53,2590,B-C,R,110,165,17,5,5,36,338,692,1,0,2,0,1,692
301,1,2,2,2,2-93,741,B-C,M,123,244,26,12,40,39,484,670,1,0,2,0,0,670
611,1,1,2,2,1-14,2943,B-C,R,158,99,2,0,0,11,270,345,0,0,2,0,1,345
555,1,2,2,2,2-90,2780,B-C,M,199,155,66,5,0,19,444,575,1,0,2,0,0,575
506,1,1,2,2,1-52,2588,B-C,M,157,131,14,10,4,30,346,543,1,0,2,0,0,543
576,1,1,2,2,1-22,2894,B-C,R,91,145,7,4,1,21,269,570,0,0,2,0,1,570
488,1,1,2,2,1-40,2581,B-C,R,94,237,12,13,5,20,381,661,1,0,2,0,1,661
313,1,2,2,2,2-98,747,B-C,R,163,197,10,0,31,18,419,595,1,0,2,0,1,595
387,2,2,2,2,2-83,2531,B-C,R,216,74,31,0,3,13,337,536,1,0,2,0,1,536
347,2,2,2,2,2-75,2513,B-C,U,172,148,67,9,2,6,404,637,1,0,2,0,0,637
602,1,1,2,2,1-8,2937,E,R,79,65,1,1,0,3,149,187,0,0,2,1,1,187
415,1,1,2,2,1-43,2545,B-C,U,160,144,15,12,7,20,358,636,1,0,2,0,0,636
317,1,2,2,2,2-95,748,B-C,R,163,211,9,2,13,17,415,584,1,0,2,0,1,584
352,2,2,2,2,2-70,2515,B-C,R,153,148,25,2,3,11,342,533,1,0,2,0,1,533
553,1,2,2,2,2-88,2779,B-C,M,72,257,43,5,1,14,392,514,1,0,2,0,0,514
643,3,5,3,3,5-15,1282,S,U,22,44,0,0,1,3,70,0,0,1,1,0,0,70
710,3,5,3,3,5-9,1692,B-C,U,174,284,12,2,3,13,488,732,1,0,1,0,0,732
922,3,3,3,4,3-4,1274,B-C,U,157,172,9,2,3,42,385,581,1,0,1,0,0,581
716,3,5,3,3,5-12,1695,B-C,U,178,225,8,4,8,9,432,572,1,0,1,0,0,572
675,3,5,3,3,5-8,1679,B-C,U,117,213,18,1,2,8,359,529,1,0,1,0,0,529
976,3,3,3,4,3-9,1287,B-C,U,163,195,9,4,5,9,385,591,1,0,1,0,0,591
1339,3,5,3,5,5-86,1477,B-C,M,185,169,7,2,4,10,377,734,0,1,1,0,0,734
709,3,5,3,3,5-9,1692,B-C,U,201,263,9,5,0,18,496,733,1,0,1,0,0,733
757,3,5,3,3,5-22,1713,B-C,U,170,189,7,2,5,10,383,484,0,0,1,0,0,484
622,3,5,3,3,5-4,1267,B-C,U,166,178,6,0,3,10,363,609,1,0,1,0,0,609
676,3,5,3,3,5-7,1680,B-C,U,179,181,5,7,1,5,378,552,1,0,1,0,0,552
721,3,5,3,3,5-13,1696,B-C,U,151,184,7,4,0,13,359,571,1,0,1,0,0,571
988,3,3,3,4,3-9,1294,B-C,U,160,154,8,3,5,12,342,573,1,0,1,0,0,573
636,3,5,3,3,5-14,1282,B-C,U,223,293,18,1,5,13,553,707,0,1,1,0,0,707
638,3,5,3,3,5-14,1282,B-C,U,204,278,14,2,0,10,508,706,0,1,1,0,0,706
980,3,3,3,4,3-8,1289,B-C,U,198,117,14,0,0,9,338,562,1,0,1,0,0,562
979,3,3,3,4,3-10,1288,B-C,U,211,220,11,5,4,8,459,719,1,0,1,0,0,719
685,3,5,3,3,5-11,1681,B-C,U,203,234,12,3,5,11,468,734,0,1,1,0,0,734
1340,3,5,3,5,5-87,1477,B-C,M,192,187,7,3,0,3,392,734,0,1,1,0,0,734
1194,6,3,4,4,3-75,1474,B-C,R,104,109,2,1,0,25,241,387,0,0,1,0,1,387
1253,6,3,4,4,3-77,1498,B-C,M,170,133,4,1,1,6,315,472,0,0,1,0,0,472
997,6,3,4,4,3-19,1297,B-C,U,206,169,12,3,4,0,394,733,1,0,1,0,0,733
964,3,3,4,4,3-13,1285,B-C,U,198,237,23,7,5,19,489,737,0,1,1,0,0,737
1941,6,3,4,7,3-64,1413,B-C,U,131,150,6,1,1,7,296,493,0,0,1,0,0,493
965,3,3,4,4,3-13,1285,B-C,U,215,236,12,2,5,6,476,737,0,1,1,0,0,737
999,6,3,4,4,3-66,1297,B-C,U,197,165,10,2,1,10,385,733,1,0,1,0,0,733
933,3,3,4,4,3-5,1277,B-C,U,232,202,5,9,0,15,463,731,1,0,1,0,0,731
1205,3,3,4,4,3-15,1481,E,M,165,141,8,7,3,12,336,507,1,0,1,1,0,507
2066,6,6,4,7,6-29,1632,B-C,NA,194,214,7,5,3,7,430,743,0,1,1,0,0,743
1286,6,3,4,4,3-88,1508,B-C,R,350,88,4,1,0,12,455,666,1,0,1,0,1,666
961,3,3,4,4,3-17,1284,B-C,U,181,178,16,4,2,1,382,670,0,1,1,0,0,670
2163,6,6,4,7,6-5,1654,B-C,U,130,199,2,1,0,10,342,538,1,0,1,0,0,538
1042,3,3,4,4,3-23,1311,B-C,U,245,228,11,4,2,11,501,732,0,0,1,0,0,732
1274,3,3,4,4,3-84,1500,B-C,NA,154,176,8,4,2,5,349,722,0,1,1,0,0,722
1203,3,3,4,4,3-15,1481,B-C,M,157,172,19,4,3,15,370,514,1,0,1,0,0,514
1362,5,5,5,5,5-51,1492,B-C,U,292,148,9,1,0,17,467,718,1,0,1,0,0,718
1578,5,5,5,5,5-80,3012,B-C,U,136,151,2,2,1,7,299,518,1,0,1,0,0,518
1576,5,5,5,5,5-79,3011,B-C,U,185,133,12,3,2,13,348,558,1,0,1,0,0,558
1538,5,5,5,5,5-70,1847,B-C,U,213,220,7,2,7,13,462,735,1,0,1,0,0,735
1562,5,6,5,5,6-82,1857,B-C,U,166,178,10,2,1,10,367,569,1,0,1,0,0,569
1434,5,5,5,5,5-68,1794,B-C,U,190,216,19,2,2,10,439,701,0,1,1,0,0,701
831,5,5,5,3,5-56,1747,B-C,U,195,127,1,1,3,21,348,603,1,0,1,0,0,603
1510,5,5,5,5,5-74,1833,B-C,U,156,126,6,3,2,11,304,562,1,0,1,0,0,562
1524,5,5,5,5,5-69,1840,B-C,U,163,215,8,4,0,20,410,640,1,0,1,0,0,640
1358,5,5,5,5,5-51,1491,B-C,U,173,166,5,6,1,11,362,633,1,0,1,0,0,633
799,5,5,5,3,5-47,1733,B-C,U,164,194,7,3,0,9,377,618,1,0,1,0,0,618
1564,5,6,5,5,6-82,1858,B-C,U,173,152,13,3,0,11,352,510,1,0,1,0,0,510
867,5,5,5,3,5-58,1765,B-C,U,164,232,4,2,2,8,412,674,1,0,1,0,0,674
