casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total
104,4,1,1,1,1-104,1910,B-C,M,104,235,49,1,1,17,407,593,1,0,1,0,0,593
2778,1,4,1,9,4-16,790,B-C,R,74,229,14,11,1,22,351,592,1,0,1,0,1,592
131,4,1,1,1,1-59,2359,B-C,R,106,219,4,8,2,8,347,611,1,0,1,0,1,611
245,4,1,1,1,1-76,2419,B-C,R,120,83,15,4,1,21,244,522,0,0,1,0,1,522
218,4,1,1,1,1-72,2405,B-C,M,176,154,28,1,1,21,381,703,1,0,1,0,0,703
2725,1,4,1,9,4-7,760,B-C,U,198,188,23,2,8,17,436,717,1,0,1,0,0,717
246,4,1,1,1,1-82,2420,B-C,R,160,132,9,1,0,15,317,541,1,0,1,0,1,541
105,4,1,1,1,1-104,1910,B-C,M,130,253,36,3,2,8,432,593,1,0,1,0,0,593
227,4,1,1,1,1-74,2409,B-C,M,145,90,13,3,0,10,261,551,1,0,1,0,0,551
2783,1,4,1,9,4-22,798,E,R,92,66,4,5,1,11,179,320,0,0,1,1,1,320
2793,1,4,1,9,4-26,807,B-C,R,106,106,12,1,3,16,244,520,1,0,1,0,1,520
93,4,1,1,1,1-98,1903,B-C,R,54,115,51,0,0,15,235,390,0,0,1,0,1,390
150,4,1,1,1,1-67,2372,B-C,R,120,149,14,22,1,24,330,619,0,0,1,0,1,619
190,4,1,1,1,1-86,2389,B-C,U,225,154,25,3,1,17,425,741,1,0,1,0,0,741
263,4,1,1,1,1-77,2429,B-C,R,82,114,28,10,1,30,265,479,0,0,1,0,1,479
101,4,1,1,1,1-102,1907,B-C,M,57,100,88,2,0,10,257,445,0,0,1,0,0,445
128,4,1,1,1,1-59,2358,B-C,R,108,268,5,14,0,6,401,527,1,0,1,0,1,527
3,1,4,1,1,4-1,752,B-C,M,155,172,4,8,2,13,354,633,1,0,1,0,0,633
179,4,1,1,1,1-88,2385,B-C,U,236,112,14,1,2,0,365,615,1,0,1,0,0,615
56,1,4,1,1,4-23,795,B-C,R,135,137,10,7,4,29,322,696,1,0,1,0,1,696
163,4,1,1,1,1-87,2379,B-C,U,168,126,9,1,2,13,319,579,1,0,1,0,0,579
51,1,4,1,1,4-21,793,B-C,M,113,209,5,7,0,19,353,606,1,0,1,0,0,606
187,4,1,1,1,1-81,2388,B-C,U,169,102,16,4,1,10,302,509,1,0,1,0,0,509
506,1,1,2,2,1-52,2588,B-C,M,157,131,14,10,4,30,346,543,1,0,2,0,0,543
351,2,2,2,2,2-84,2514,B-C,U,184,145,89,11,4,7,440,663,1,0,2,0,0,663
332,2,2,2,2,2-75,2507,B-C,U,173,101,98,9,2,0,383,681,1,0,2,0,0,681
290,1,1,2,2,1-1,332,E,R,97,222,15,0,0,12,346,403,0,0,2,1,1,403
487,1,1,2,2,1-40,2581,B-C,R,114,214,16,5,5,0,354,662,1,0,2,0,1,662
502,1,1,2,2,1-36,2587,B-C,U,110,126,13,11,4,30,294,637,1,0,2,0,0,637
552,1,2,2,2,2-88,2779,E,M,75,270,37,5,2,9,398,514,1,0,2,1,0,514
