casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total
23,1,4,1,1,4-4,759,B-C,U,169,218,13,5,5,12,422,708,1,0,1,0,0,708
204,4,1,1,1,1-96,2397,B-C,R,235,150,11,0,1,24,421,722,0,0,1,0,1,722
161,4,1,1,1,1-85,2378,B-C,U,220,106,14,6,4,15,365,588,1,0,1,0,0,588
12,1,4,1,1,4-2,755,B-C,U,112,166,7,4,10,10,309,597,1,0,1,0,0,597
199,4,1,1,1,1-70,2394,B-C,R,138,196,9,1,0,4,348,479,0,0,1,0,1,479
182,4,1,1,1,1-81,2386,B-C,U,203,132,14,1,3,9,362,547,1,0,1,0,0,547
272,4,1,1,1,1-89,2435,B-C,R,114,89,14,4,0,18,239,401,0,0,1,0,1,401
54,1,4,1,1,4-24,794,B-C,R,135,114,11,4,6,18,288,532,1,0,1,0,1,532
279,4,1,1,1,1-91,2439,B-C,R,100,138,5,3,0,13,259,531,1,0,1,0,1,531
150,4,1,1,1,1-67,2372,B-C,R,120,149,14,22,1,24,330,619,0,0,1,0,1,619
227,4,1,1,1,1-74,2409,B-C,M,145,90,13,3,0,10,261,551,1,0,1,0,0,551
203,4,1,1,1,1-95,2396,B-C,R,126,96,6,0,1,10,239,381,0,0,1,0,1,381
2796,1,4,1,9,4-28,808,B-C,R,88,198,4,4,5,10,309,540,1,0,1,0,1,540
157,4,1,1,1,1-84,2376,B-C,U,170,115,12,6,2,10,315,474,0,0,1,0,0,474
273,4,1,1,1,1-89,2435,B-C,R,90,110,13,3,0,17,233,401,0,0,1,0,1,401
17,1,4,1,1,4-2,757,B-C,U,111,130,11,4,2,10,268,408,0,0,1,0,0,408
237,4,1,1,1,1-75,2414,B-C,R,147,87,24,6,2,26,292,565,1,0,1,0,1,565
217,4,1,1,1,1-68,2404,B-C,R,166,81,2,1,0,11,261,437,0,0,1,0,1,437
259,4,1,1,1,1-89,2426,B-C,R,116,118,13,0,1,13,261,440,0,0,1,0,1,440
2798,1,4,1,9,4-28,808,E,R,146,86,7,2,1,10,252,418,1,0,1,1,1,418
212,4,1,1,1,1-69,2400,B-C,U,109,175,3,2,3,16,308,492,0,0,1,0,0,492
197,4,1,1,1,1-70,2393,B-C,R,131,155,11,1,1,5,304,440,0,0,1,0,1,440
174,4,1,1,1,1-84,2383,B-C,U,196,131,12,5,1,12,357,586,1,0,1,0,0,586
415,1,1,2,2,1-43,2545,B-C,U,160,144,15,12,7,20,358,636,1,0,2,0,0,636
310,1,2,2,2,2-95,746,B-C,R,104,232,19,1,13,8,377,477,0,0,2,0,1,477
553,1,2,2,2,2-88,2779,B-C,M,72,257,43,5,1,14,392,514,1,0,2,0,0,514
