casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total
109,4,1,1,1,1-63,2347,B-C,U,201,199,12,20,1,9,442,648,1,0,1,0,0,648
42,1,4,1,1,4-20,786,B-C,R,69,121,10,7,2,23,232,533,1,0,1,0,1,533
258,4,1,1,1,1-89,2426,B-C,R,122,132,4,3,0,10,271,441,0,0,1,0,1,441
198,4,1,1,1,1-70,2393,B-C,R,116,152,5,0,3,8,284,439,0,0,1,0,1,439
287,4,1,1,1,1-91,2445,B-C,R,66,170,2,3,0,15,256,411,0,0,1,0,1,411
12,1,4,1,1,4-2,755,B-C,U,112,166,7,4,10,10,309,597,1,0,1,0,0,597
132,4,1,1,1,1-60,2360,B-C,R,111,194,10,5,2,14,336,597,1,0,1,0,1,597
239,4,1,1,1,1-75,2415,B-C,R,115,76,56,6,0,22,275,548,1,0,1,0,1,548
231,4,1,1,1,1-79,2412,B-C,R,90,54,41,6,0,15,206,424,0,0,1,0,1,424
79,4,1,1,1,1-100,1895,B-C,U,152,236,17,1,0,10,416,628,1,0,1,0,0,628
2783,1,4,1,9,4-22,798,E,R,92,66,4,5,1,11,179,320,0,0,1,1,1,320
211,4,1,1,1,1-69,2400,B-C,U,116,138,4,1,1,15,275,492,0,0,1,0,0,492
281,4,1,1,1,1-94,2440,B-C,R,84,110,8,3,0,0,205,426,0,0,1,0,1,426
233,4,1,1,1,1-80,2413,B-C,R,121,126,15,5,1,13,281,572,1,0,1,0,1,572
32,1,4,1,1,4-13,779,E,R,42,61,10,5,1,11,130,248,0,0,1,1,1,248
62,1,4,1,1,4-25,797,E,R,98,194,9,1,0,24,326,571,1,0,1,1,1,571
133,4,1,1,1,1-60,2360,B-C,R,123,173,16,10,0,0,322,596,1,0,1,0,1,596
173,4,1,1,1,1-86,2382,B-C,U,163,107,11,0,0,13,294,505,1,0,1,0,0,505
171,4,1,1,1,1-86,2382,B-C,U,165,99,18,0,1,11,294,506,1,0,1,0,0,506
2793,1,4,1,9,4-26,807,B-C,R,106,106,12,1,3,16,244,520,1,0,1,0,1,520
27,1,4,1,1,4-15,777,B-C,R,78,136,3,2,2,20,241,573,1,0,1,0,1,573
44,1,4,1,1,4-20,787,B-C,R,93,143,4,4,1,12,257,467,0,0,1,0,1,467
143,4,1,1,1,1-62,2368,B-C,R,104,176,8,2,0,19,309,535,1,0,1,0,1,535
399,2,2,2,2,2-86,2537,B-C,R,186,145,42,11,1,17,402,593,1,0,2,0,1,593
312,1,2,2,2,2-98,747,B-C,R,165,207,18,1,26,22,439,595,1,0,2,0,1,595
510,1,1,2,2,1-53,2589,B-C,R,197,123,11,7,4,23,365,592,1,0,2,0,1,592
411,1,1,2,2,1-44,2543,B-C,U,180,198,22,5,9,22,436,708,1,0,2,0,0,708
603,1,1,2,2,1-10,2938,B-C,R,135,91,0,0,0,5,231,282,0,0,2,0,1,282
545,1,1,2,2,1-19,2605,B-C,R,287,157,1,0,0,8,453,661,0,0,2,0,1,661
412,1,1,2,2,1-44,2544,B-C,U,163,174,17,6,2,0,362,701,1,0,2,0,0,701
607,1,1,2,2,1-9,2940,E,R,102,184,3,0,0,8,297,398,0,0,2,1,1,398
367,2,2,2,2,2-76,2523,B-C,R,134,139,26,6,9,7,321,567,1,0,2,0,1,567
541,1,1,2,2,1-18,2603,B-C,M,194,354,18,0,0,11,577,735,1,0,2,0,0,735
426,1,1,2,2,1-48,2549,B-C,U,163,153,14,3,5,26,364,596,1,0,2,0,0,596
353,2,2,2,2,2-70,2515,B-C,R,161,168,15,2,0,5,351,533,1,0,2,0,1,533
331,2,2,2,2,2-74,2506,B-C,U,192,148,54,9,4,17,424,677,1,0,2,0,0,677
500,1,1,2,2,1-35,2586,B-C,R,124,166,20,43,9,26,388,678,1,0,2,0,1,678
375,2,2,2,2,2-72,2526,B-C,R,137,101,10,4,3,11,266,473,0,0,2,0,1,473
495,1,1,2,2,1-42,2584,B-C,R,93,124,8,5,6,16,252,541,1,0,2,0,1,541
487,1,1,2,2,1-40,2581,B-C,R,114,214,16,5,5,0,354,662,1,0,2,0,1,662
350,2,2,2,2,2-84,2514,B-C,U,195,161,58,9,0,0,423,663,1,0,2,0,0,663
496,1,1,2,2,1-42,2584,B-C,R,110,123,15,5,2,12,267,541,1,0,2,0,1,541
330,2,2,2,2,2-74,2506,B-C,U,191,142,61,11,3,13,421,677,1,0,2,0,0,677
401,2,2,2,2,2-87,2538,B-C,R,155,86,23,2,4,13,283,488,0,0,2,0,1,488
390,2,2,2,2,2-73,2533,B-C,R,137,76,21,1,10,11,256,383,0,0,2,0,1,383
371,2,2,2,2,2-71,2524,B-C,M,174,233,23,4,12,14,460,713,1,0,2,0,0,713
557,1,2,2,2,2-91,2781,B-C,R,97,171,128,3,6,22,427,664,1,0,2,0,1,664
550,1,2,2,2,2-88,2778,B-C,M,239,215,39,11,4,25,533,688,1,0,2,0,0,688
711,3,5,3,3,5-9,1693,B-C,U,147,200,15,3,1,0,366,549,1,0,1,0,0,549
1045,3,3,3,4,3-25,1312,B-C,U,164,149,5,3,3,12,336,560,1,0,1,0,0,560
689,3,5,3,3,5-7,1682,B-C,U,146,180,9,1,4,3,343,478,0,0,1,0,0,478
728,3,5,3,3,5-19,1698,B-C,U,194,201,11,1,1,7,415,521,1,0,1,0,0,521
950,3,3,3,4,3-3,1280,B-C,U,188,150,3,2,1,7,351,714,1,0,1,0,0,714
946,3,3,3,4,3-3,1279,B-C,U,190,252,15,1,4,8,470,684,1,0,1,0,0,684
1202,3,3,3,4,3-71,1480,B-C,R,221,143,6,6,0,5,381,550,1,0,1,0,1,550
627,3,5,3,3,5-1,1269,B-C,M,213,121,7,5,2,7,355,630,1,0,1,0,0,630
714,3,5,3,3,5-18,1694,B-C,U,235,256,12,0,3,11,517,736,1,0,1,0,0,736
981,3,3,3,4,3-8,1289,B-C,U,178,140,11,2,4,8,343,562,1,0,1,0,0,562
687,3,5,3,3,5-11,1681,B-C,U,204,225,9,2,1,11,452,734,0,1,1,0,0,734
702,3,5,3,3,5-10,1688,B-C,U,111,189,7,2,2,5,316,461,0,0,1,0,0,461
646,3,5,3,3,5-24,1313,B-C,U,117,166,9,1,5,11,309,439,0,0,1,0,0,439
706,3,5,3,3,5-11,1690,B-C,U,218,232,10,4,2,9,475,714,1,0,1,0,0,714
715,3,5,3,3,5-18,1694,B-C,U,235,271,11,1,3,16,537,735,1,0,1,0,0,735
686,3,5,3,3,5-11,1681,B-C,U,206,233,13,3,2,10,467,734,0,1,1,0,0,734
734,3,5,3,3,5-24,1701,B-C,U,175,162,9,3,4,7,360,526,1,0,1,0,0,526
913,3,3,3,4,3-2,1270,B-C,U,230,183,16,4,0,15,448,710,1,0,1,0,0,710
1330,3,5,3,5,5-85,1477,B-C,M,216,175,8,1,2,18,420,734,0,1,1,0,0,734
1274,3,3,4,4,3-84,1500,B-C,NA,154,176,8,4,2,5,349,722,0,1,1,0,0,722
1287,6,3,4,4,3-88,1509,B-C,R,223,150,4,2,1,10,390,718,1,0,1,0,1,718
1208,6,3,4,4,3-75,1482,E,R,62,37,1,1,0,6,107,176,0,0,1,1,1,176
1004,3,3,4,4,3-21,1299,B-C,U,128,142,4,1,0,3,278,440,0,0,1,0,0,440
2056,6,6,4,7,6-30,1632,B-C,NA,178,232,10,0,0,8,428,743,0,1,1,0,0,743
1166,6,3,4,4,3-54,1391,B-C,U,159,268,6,3,2,18,456,641,1,0,1,0,0,641
2053,6,6,4,7,6-28,1632,B-C,NA,176,220,12,4,2,10,424,743,0,1,1,0,0,743
1158,6,3,4,4,3-29,1367,B-C,U,170,199,11,2,4,5,391,576,1,0,1,0,0,576
1240,3,3,4,4,3-81,1496,B-C,NA,168,161,5,1,2,6,343,745,0,1,1,0,0,745
2066,6,6,4,7,6-29,1632,B-C,NA,194,214,7,5,3,7,430,743,0,1,1,0,0,743
1030,6,3,4,4,3-24,1308,B-C,U,177,150,6,5,2,9,349,645,1,0,1,0,0,645
1243,3,3,4,4,3-78,1496,B-C,NA,174,142,8,1,1,3,329,746,0,1,1,0,0,746
1038,3,3,4,4,3-23,1310,B-C,U,187,196,6,4,1,14,408,651,1,0,1,0,0,651
1189,6,3,4,4,3-55,1393,B-C,U,195,189,2,3,1,10,400,611,1,0,1,0,0,611
1238,3,3,4,4,3-81,1496,B-C,NA,157,122,4,2,2,6,293,745,0,1,1,0,0,745
2063,6,6,4,7,6-28,1632,B-C,NA,214,192,8,2,1,15,432,743,0,1,1,0,0,743
1358,5,5,5,5,5-51,1491,B-C,U,173,166,5,6,1,11,362,633,1,0,1,0,0,633
1581,5,5,5,5,5-78,3013,B-C,U,115,116,2,2,0,2,237,382,0,0,1,0,0,382
1560,5,6,5,5,6-82,1857,B-C,U,169,159,8,3,1,10,350,569,1,0,1,0,0,569
871,5,5,5,3,5-58,1767,B-C,U,148,214,2,1,4,17,386,612,1,0,1,0,0,612
818,5,5,5,3,5-56,1742,B-C,U,160,174,4,2,2,8,350,578,1,0,1,0,0,578
1607,5,5,5,5,5-81,3025,B-C,U,156,114,4,3,0,9,286,505,1,0,1,0,0,505
1591,5,5,5,5,5-80,3017,B-C,U,143,133,10,4,3,6,299,455,0,0,1,0,0,455
1366,5,5,5,5,5-52,1493,B-C,U,182,168,5,0,1,7,363,674,1,0,1,0,0,674
791,5,5,5,3,5-37,1731,B-C,U,164,177,11,2,3,6,363,539,1,0,1,0,0,539
1587,5,5,5,5,5-73,3015,E,U,109,79,5,1,1,3,198,391,1,0,1,1,0,391
773,5,5,5,3,5-46,1721,B-C,U,180,164,6,6,3,19,378,589,1,0,1,0,0,589
1541,5,5,5,5,5-70,1847,B-C,U,203,215,4,1,3,11,437,734,1,0,1,0,0,734
1613,5,5,5,5,5-81,3028,B-C,U,171,97,3,1,0,1,273,491,0,0,1,0,0,491
1511,5,5,5,5,5-74,1834,B-C,U,136,150,5,0,3,50,344,574,1,0,1,0,0,574
1521,5,5,5,5,5-69,1839,B-C,U,178,196,10,4,1,14,403,662,1,0,1,0,0,662
1588,5,5,5,5,5-73,3015,B-C,U,122,185,0,1,0,11,319,390,1,0,1,0,0,390
1592,5,5,5,5,5-82,3018,B-C,U,129,129,6,1,2,13,280,423,0,0,1,0,0,423
1499,5,5,5,5,5-74,1828,B-C,U,180,163,6,2,2,29,382,651,1,0,1,0,0,651
1568,5,5,5,5,5-78,3007,B-C,U,136,180,5,3,2,20,346,499,0,0,1,0,0,499
1328,5,6,6,5,6-85,1469,B-C,U,116,74,4,1,0,0,195,387,0,0,1,0,0,387
1385,5,6,6,5,6-87,1502,B-C,U,213,111,2,2,2,6,336,657,1,0,1,0,0,657
1651,5,6,6,6,6-66,1543,B-C,U,123,116,8,3,0,14,264,408,0,0,1,0,0,408
2130,11,6,6,7,6-18,1644,B-C,U,218,170,8,2,1,7,406,724,1,0,1,0,0,724
1503,5,5,6,5,5-41,1830,B-C,U,123,155,1,1,1,7,288,450,0,0,1,0,0,450
1543,5,6,6,5,6-80,1848,B-C,U,164,175,5,3,0,6,353,548,1,0,1,0,0,548
1807,11,6,6,6,6-51,1629,B-C,U,194,142,9,0,3,34,382,665,1,0,1,0,0,665
1650,5,6,6,6,6-66,1542,B-C,U,157,164,18,0,1,13,353,510,0,0,1,0,0,510
2171,11,6,6,7,6-7,1662,B-C,R,249,216,6,0,0,0,471,687,1,0,1,0,1,687
2125,11,6,6,7,6-18,1644,B-C,U,203,171,7,3,2,18,404,724,1,0,1,0,0,724
1765,11,6,6,6,6-51,1612,B-C,U,195,115,10,2,1,11,334,544,1,0,1,0,0,544
1763,11,6,6,6,6-52,1611,B-C,U,216,136,8,2,0,9,371,615,1,0,1,0,0,615
2154,11,6,6,7,6-10,1652,B-C,R,283,109,6,2,1,19,420,689,1,0,1,0,1,689
1829,11,6,6,6,6-15,1655,B-C,R,215,119,8,1,0,12,355,542,1,0,1,0,1,542
1652,5,6,6,6,6-66,1543,B-C,U,140,131,8,1,4,7,291,407,0,0,1,0,0,407
1811,11,6,6,6,6-53,1637,B-C,U,192,176,4,1,2,15,390,611,1,0,1,0,0,611
