casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total
1923,6,3,7,7,3-49,1398,B-C,U,107,203,4,5,1,15,335,529,1,0,1,0,0,529
3451,9,9,11,11,9-8,1149,B-C,M,155,278,16,3,5,8,465,623,1,0,1,0,0,623
171,4,1,1,1,1-86,2382,B-C,U,165,99,18,0,1,11,294,506,1,0,1,0,0,506
2479,9,7,13,8,7-76,2692,B-C,R,124,176,28,3,1,10,342,642,1,0,1,0,1,642
1632,6,6,7,6,6-57,1529,B-C,U,170,188,15,2,1,1,377,481,0,0,1,0,0,481
2569,2,2,9,9,2-13,157,E,U,128,164,10,5,4,15,326,551,1,0,2,1,0,551
2014,11,6,21,7,6-44,1565,B-C,U,129,204,19,1,8,7,368,478,0,0,1,0,0,478
2542,2,2,9,9,2-6,146,B-C,U,132,152,17,6,5,22,334,607,1,0,2,0,0,607
2358,4,4,8,8,4-80,899,E,M,189,142,34,6,2,29,402,680,1,0,1,1,0,680
5442,7,11,18,18,11-44,1923,B-C,U,161,183,14,3,1,13,375,611,1,0,1,0,0,611
5889,13,13,19,19,13-94,2882,B-C,U,43,120,98,0,0,24,285,524,1,0,2,0,0,524
599,1,1,2,2,1-15,2935,E,M,135,153,2,1,0,6,297,337,1,0,2,1,0,337
2370,4,4,8,8,4-82,904,E,R,109,88,15,0,0,9,221,342,1,0,1,1,1,342
4325,8,8,17,14,8-25,2631,B-C,R,88,218,15,1,1,14,337,601,1,0,2,0,1,601
2943,13,7,13,10,7-21,2083,B-C,R,77,63,13,1,1,5,160,227,0,0,1,0,1,227
4257,8,8,14,14,8-50,2229,B-C,R,77,175,9,5,0,3,269,445,0,0,2,0,1,445
4449,12,12,15,15,12-52,412,B-C,U,176,270,28,6,4,10,494,694,0,1,2,0,0,694
1009,3,3,4,4,3-16,1301,B-C,U,195,193,5,3,2,12,410,636,1,0,1,0,0,636
6369,10,10,20,21,10-27,2299,B-C,U,85,175,9,0,0,0,269,447,0,0,2,0,0,447
3017,7,7,10,10,7-38,2465,B-C,U,129,337,4,1,0,6,477,743,1,0,1,0,0,743
4393,12,12,16,15,12-40,363,B-C,U,132,200,33,2,3,8,378,566,1,0,2,0,0,566
1785,11,6,21,6,6-48,1615,B-C,U,145,125,7,5,2,7,291,450,0,0,1,0,0,450
980,3,3,3,4,3-8,1289,B-C,U,198,117,14,0,0,9,338,562,1,0,1,0,0,562
1673,11,6,6,6,6-58,1556,B-C,U,174,140,4,4,1,5,328,559,1,0,1,0,0,559
1184,20,3,21,4,3-67,1392,B-C,NA,179,128,17,4,6,17,351,734,0,1,1,0,0,734
5510,7,11,18,18,11-3,1962,B-C,R,48,239,10,7,0,11,315,569,1,0,1,0,1,569
5159,14,14,9,17,14-72,328,B-C,M,98,155,10,5,8,14,290,538,1,0,2,0,0,538
6151,10,10,20,20,10-91,2992,B-C,R,102,134,3,4,0,10,253,595,1,0,2,0,1,595
1643,6,6,6,6,6-61,1538,B-C,U,144,213,10,2,1,11,381,612,1,0,1,0,0,612
3640,15,4,12,12,4-95,1028,B-C,U,244,144,11,2,5,2,408,681,1,0,1,0,0,681
2675,2,2,9,9,2-42,211,B-C,R,97,109,15,2,2,18,243,428,0,0,2,0,1,428
