casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
1086,3,3,7,4,3-33,1330,B-C,U,182,240,7,2,3,11,445,744,1,0,1,0,0,744,3
2090,11,6,21,7,6-37,1635,B-C,U,183,224,16,2,2,12,439,711,1,0,1,0,0,711,3
4442,12,12,15,15,12-54,408,B-C,U,126,208,13,7,5,15,374,497,0,0,2,0,0,497,3
2674,2,2,9,9,2-36,210,B-C,R,154,54,17,1,0,9,235,445,0,0,2,0,1,445,1
5525,7,11,18,18,11-33,1969,B-C,M,230,122,12,4,1,11,380,613,1,0,1,0,0,613,2
3209,9,9,11,11,9-29,937,B-C,U,164,218,17,2,12,14,427,744,1,0,1,0,0,744,3
2225,4,4,8,8,4-45,839,B-C,U,176,124,26,9,4,9,348,596,0,0,1,0,0,596,3
2206,4,4,8,8,4-47,830,B-C,U,152,72,25,6,4,13,272,517,1,0,1,0,0,517,3
3271,15,9,11,11,9-44,1007,B-C,U,150,146,18,3,1,13,331,538,1,0,1,0,0,538,3
5961,10,10,20,20,10-9,1882,B-C,U,107,145,26,1,1,10,290,569,1,0,2,0,0,569,3
6424,10,10,20,21,10-38,2330,B-C,U,147,154,12,6,1,13,333,585,1,0,2,0,0,585,3
5274,14,10,15,17,10-50,2750,B-C,U,97,174,30,1,3,14,319,520,1,0,2,0,0,520,3
3948,8,8,14,13,8-71,2166,B-C,U,139,153,22,15,7,39,375,651,1,0,2,0,0,651,3
3078,7,7,10,10,7-48,2484,B-C,R,186,152,4,1,3,19,365,646,0,0,1,0,1,646,1
4879,2,12,16,16,12-61,495,B-C,R,322,304,10,3,1,7,647,578,1,0,2,0,1,578,1
4767,12,12,16,16,12-4,390,B-C,U,138,173,22,6,3,13,355,512,1,0,2,0,0,512,3
1562,5,6,5,5,6-82,1857,B-C,U,166,178,10,2,1,10,367,569,1,0,1,0,0,569,3
1462,5,5,5,5,5-76,1809,B-C,U,211,197,14,0,4,8,434,730,1,0,1,0,0,730,3
6287,10,13,19,21,13-39,709,B-C,R,89,222,7,2,1,11,332,628,0,0,2,0,1,628,1
5170,2,2,17,17,2-54,610,B-C,U,87,188,10,0,3,8,296,539,1,0,2,0,0,539,3
1910,6,3,7,7,3-52,1388,B-C,U,218,177,7,1,4,7,414,653,1,0,1,0,0,653,3
3486,15,9,11,11,9-11,1165,B-C,R,176,177,9,2,2,18,384,611,1,0,1,0,1,611,1
5091,14,14,9,17,14-58,296,B-C,U,148,189,30,4,5,15,391,629,1,0,2,0,0,629,3
4042,8,8,14,13,8-59,2234,B-C,U,101,213,8,2,6,10,340,666,1,0,2,0,0,666,3
340,2,2,2,2,2-79,2510,B-C,U,196,125,47,7,2,13,390,612,1,0,2,0,0,612,3
3425,9,9,11,11,9-1,1116,B-C,R,98,223,13,3,2,18,357,697,1,0,1,0,1,697,1
6054,10,10,20,20,10-73,2809,B-C,U,125,190,20,3,1,13,352,666,1,0,2,0,0,666,3
1626,6,6,7,6,6-61,1525,B-C,U,117,146,0,10,2,7,282,401,0,0,1,0,0,401,3
117,4,1,1,1,1-58,2352,B-C,R,116,191,12,7,2,24,352,553,1,0,1,0,1,553,1
2126,11,6,6,7,6-18,1644,B-C,U,206,157,6,0,4,14,387,724,1,0,1,0,0,724,3
6034,10,10,20,20,10-69,2801,B-C,U,194,244,12,3,1,7,461,670,1,0,2,0,0,670,3
2631,2,2,9,9,2-16,185,B-C,U,202,118,4,2,0,14,340,653,1,0,2,0,0,653,3
2499,9,7,13,8,7-80,2705,B-C,R,182,130,16,3,1,13,345,735,1,0,1,0,1,735,1
2849,7,7,10,10,7-4,2039,B-C,U,165,296,4,2,1,9,477,657,1,0,1,0,0,657,3
3149,9,7,13,10,7-84,2700,B-C,U,98,182,15,0,0,9,304,564,1,0,1,0,0,564,3
6189,10,13,19,21,13-21,666,B-C,U,110,172,20,7,2,8,319,525,1,0,2,0,0,525,3
2765,1,4,8,9,4-6,773,B-C,U,164,214,12,1,7,16,414,653,1,0,1,0,0,653,3
772,5,5,5,3,5-46,1721,B-C,U,187,161,15,6,0,0,369,589,1,0,1,0,0,589,3
726,3,5,3,3,5-13,1697,B-C,U,242,266,12,2,3,15,540,736,1,0,1,0,0,736,3
3607,15,9,12,12,9-60,995,B-C,U,142,106,10,4,2,3,267,445,0,0,1,0,0,445,3
671,3,5,3,3,5-5,1677,B-C,U,183,148,10,4,4,13,362,661,1,0,1,0,0,661,3
3837,13,11,18,13,11-81,15,B-C,R,47,114,4,2,2,8,177,405,0,0,1,0,1,405,1
3940,8,8,14,13,8-69,2151,B-C,U,129,125,16,9,4,19,302,470,0,0,2,0,0,470,3
5644,13,11,18,19,11-55,919,B-C,R,130,260,18,4,0,6,418,731,1,0,1,0,1,731,1
2034,11,6,21,7,6-39,1619,B-C,U,142,160,17,6,0,9,334,497,0,0,1,0,0,497,3
4648,8,8,17,15,8-6,2924,B-C,R,161,278,8,8,0,17,472,669,1,0,2,0,1,669,1
685,3,5,3,3,5-11,1681,B-C,U,203,234,12,3,5,11,468,734,0,1,1,0,0,734,3
6652,14,14,22,22,14-78,1207,B-C,U,66,126,55,1,5,10,263,412,0,0,2,0,0,412,3
674,3,5,3,3,5-8,1679,B-C,U,141,228,11,3,1,8,392,530,1,0,1,0,0,530,3
2280,4,4,8,8,4-56,867,B-C,U,196,203,16,9,5,14,443,590,1,0,1,0,0,590,3
3365,15,9,12,11,9-71,1086,B-C,U,132,110,8,2,3,3,258,459,0,0,1,0,0,459,3
4860,12,12,15,16,12-15,472,B-C,U,114,139,16,4,6,14,293,588,1,0,2,0,0,588,3
1417,5,5,5,5,5-66,1787,B-C,U,134,181,12,5,4,17,353,627,1,0,1,0,0,627,3
331,2,2,2,2,2-74,2506,B-C,U,192,148,54,9,4,17,424,677,1,0,2,0,0,677,3
6297,10,13,19,21,13-43,715,B-C,U,27,77,8,2,0,8,122,385,0,0,2,0,0,385,3
210,4,1,1,1,1-68,2399,B-C,U,92,213,7,2,0,11,325,575,1,0,1,0,0,575,3
4629,8,8,17,15,8-11,2916,B-C,U,111,178,19,16,3,10,337,432,0,0,2,0,0,432,3
4466,12,12,15,15,12-8,416,B-C,U,150,199,17,3,2,21,392,568,1,0,2,0,0,568,3
95,4,1,1,1,1-98,1904,B-C,R,186,214,9,1,2,18,430,750,0,0,1,0,1,750,1
4522,12,13,15,15,13-7,481,B-C,U,202,150,14,2,3,23,394,721,1,0,2,0,0,721,3
2299,4,4,8,8,4-63,876,B-C,M,149,156,20,3,3,8,339,650,1,0,1,0,0,650,2
