casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
3286,15,9,12,11,9-58,1019,B-C,U,130,136,13,3,2,7,291,438,0,0,1,0,0,438,3
501,1,1,2,2,1-36,2587,B-C,U,117,111,19,15,5,20,287,637,1,0,2,0,0,637,3
5844,13,13,19,19,13-83,2867,B-C,M,15,122,121,3,0,19,280,657,1,0,2,0,0,657,2
6472,14,14,22,22,14-2,61,B-C,U,130,165,21,9,4,9,338,485,0,0,2,0,0,485,3
6028,10,10,20,20,10-68,2799,B-C,U,140,172,16,4,4,16,352,599,1,0,2,0,0,599,3
3706,15,9,12,12,9-80,1109,B-C,U,112,166,11,0,4,8,301,416,0,0,1,0,0,416,3
1355,5,5,5,5,5-54,1490,B-C,M,178,152,4,2,2,6,344,699,0,1,1,0,0,699,2
2524,2,2,9,9,2-1,141,B-C,M,142,152,13,7,5,0,319,632,1,0,2,0,0,632,2
999,6,3,4,4,3-66,1297,B-C,U,197,165,10,2,1,10,385,733,1,0,1,0,0,733,3
4269,8,8,17,14,8-35,2610,B-C,U,101,264,6,2,3,3,379,538,1,0,2,0,0,538,3
335,2,2,2,2,2-75,2507,S,U,34,42,14,1,1,1,93,0,1,0,2,0,0,93,3
4645,8,8,17,15,8-8,2923,B-C,U,94,209,4,4,6,16,333,555,1,0,2,0,0,555,3
1167,20,3,21,4,3-67,1392,B-C,NA,198,221,12,4,1,17,453,734,0,1,1,0,0,734,2
1715,11,6,21,6,6-48,1589,B-C,U,202,198,13,6,5,14,438,715,1,0,1,0,0,715,3
6529,14,14,22,22,14-15,86,B-C,U,90,124,96,6,3,29,348,686,1,0,2,0,0,686,3
3370,15,9,12,11,9-56,1089,B-C,U,191,136,6,3,3,10,349,563,1,0,1,0,0,563,3
4399,12,12,16,15,12-45,366,B-C,U,185,228,28,4,7,20,472,742,1,0,2,0,0,742,3
6426,10,10,20,21,10-40,2331,B-C,U,89,180,9,4,1,8,291,515,1,0,2,0,0,515,3
4466,12,12,15,15,12-8,416,B-C,U,150,199,17,3,2,21,392,568,1,0,2,0,0,568,3
6588,14,14,22,22,14-27,119,B-C,R,54,98,34,5,1,16,208,381,0,0,2,0,1,381,1
4845,12,12,15,16,12-13,460,B-C,U,122,211,30,7,6,6,382,629,1,0,2,0,0,629,3
5522,7,11,18,18,11-32,1968,B-C,M,187,125,6,3,0,8,329,503,1,0,1,0,0,503,2
6010,10,10,20,20,10-64,2792,B-C,U,176,155,10,0,3,5,349,582,1,0,2,0,0,582,3
2009,11,6,21,7,6-38,1563,B-C,U,194,230,15,4,2,11,456,471,0,0,1,0,0,471,3
5727,13,13,19,19,13-58,2821,B-C,U,94,177,41,1,1,21,335,487,0,0,2,0,0,487,3
6189,10,13,19,21,13-21,666,B-C,U,110,172,20,7,2,8,319,525,1,0,2,0,0,525,3
4319,8,8,17,14,8-21,2629,B-C,R,75,122,6,8,0,16,227,399,0,0,2,0,1,399,1
2207,4,4,8,8,4-47,830,B-C,U,156,108,31,4,5,8,312,516,1,0,1,0,0,516,3
1027,6,3,4,4,3-24,1308,B-C,U,177,151,11,2,1,7,349,645,1,0,1,0,0,645,3
2500,9,7,13,8,7-80,2705,B-C,R,175,147,12,1,0,10,345,735,1,0,1,0,1,735,1
908,3,3,3,4,3-1,1265,B-C,U,204,152,12,3,2,22,395,683,1,0,1,0,0,683,3
