casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
5072,14,14,9,17,14-54,290,B-C,U,132,177,27,6,1,11,354,544,1,0,2,0,0,544,3
5664,13,11,18,19,11-55,928,B-C,R,105,131,36,11,2,15,300,514,1,0,1,0,1,514,1
4058,8,8,14,13,8-61,2242,B-C,U,99,205,25,3,0,12,344,672,1,0,2,0,0,672,3
4276,8,8,17,14,8-21,2612,B-C,U,127,256,11,5,5,0,404,635,1,0,2,0,0,635,3
4541,12,13,15,15,13-13,491,B-C,U,129,165,18,4,0,13,329,580,1,0,2,0,0,580,3
3325,15,9,12,11,9-73,1063,B-C,U,188,215,26,3,4,15,451,737,1,0,1,0,0,737,3
48,1,4,1,1,4-17,792,B-C,R,99,154,7,6,2,25,293,520,1,0,1,0,1,520,1
5246,2,2,17,17,2-65,645,B-C,U,82,295,36,4,1,23,441,742,1,0,2,0,0,742,3
6302,10,10,20,21,10-16,2264,B-C,U,107,172,30,8,5,17,339,566,1,0,2,0,0,566,3
1106,3,3,7,4,3-37,1337,B-C,U,194,217,16,1,1,9,438,632,1,0,1,0,0,632,3
1316,6,6,7,5,6-63,1461,B-C,U,162,155,3,2,4,11,337,464,0,0,1,0,0,464,3
4398,12,12,16,15,12-45,366,B-C,U,172,242,30,4,3,16,467,742,1,0,2,0,0,742,3
622,3,5,3,3,5-4,1267,B-C,U,166,178,6,0,3,10,363,609,1,0,1,0,0,609,3
5643,13,11,18,19,11-54,918,B-C,U,153,188,22,14,1,11,389,590,1,0,1,0,0,590,3
1261,3,3,4,4,3-85,1500,B-C,NA,154,148,6,2,2,11,323,721,0,1,1,0,0,721,2
6019,10,10,20,20,10-66,2795,B-C,U,198,152,9,4,0,5,368,748,1,0,2,0,0,748,3
1864,6,3,7,7,3-42,1365,B-C,U,179,207,15,2,2,12,417,653,1,0,1,0,0,653,3
4620,8,8,17,15,8-12,2912,B-C,U,148,239,28,4,3,11,433,589,1,0,2,0,0,589,3
1140,3,3,7,4,3-35,1355,B-C,U,124,221,19,3,3,8,378,592,1,0,1,0,0,592,3
838,5,5,5,3,5-64,1751,B-C,U,205,185,3,3,2,12,410,737,1,0,1,0,0,737,3
2448,9,7,13,8,7-71,2673,B-C,U,172,157,9,2,2,12,354,677,1,0,1,0,0,677,3
3311,15,9,12,11,9-68,1042,B-C,U,202,217,15,1,5,9,449,667,0,0,1,0,0,667,3
1326,5,6,6,5,6-84,1468,B-C,U,211,114,4,3,1,9,342,569,1,0,1,0,0,569,3
349,2,2,2,2,2-84,2514,B-C,U,177,152,83,10,4,7,433,663,1,0,2,0,0,663,3
5904,13,13,19,19,13-93,2888,B-C,M,30,39,105,1,0,14,189,413,1,0,2,0,0,413,2
2169,6,6,4,7,6-4,1661,B-C,M,288,161,3,3,0,13,468,626,1,0,1,0,0,626,2
4070,8,8,14,13,8-64,2247,B-C,R,61,142,10,2,1,5,221,429,0,0,2,0,1,429,1
135,4,1,1,1,1-62,2361,B-C,R,62,151,2,6,0,0,221,379,0,0,1,0,1,379,1
1641,11,6,6,6,6-60,1537,B-C,U,133,224,10,4,2,13,386,599,1,0,1,0,0,599,3
6064,10,10,20,20,10-76,2812,B-C,R,150,163,13,2,0,22,350,611,0,0,2,0,1,611,1
6463,14,14,22,22,14-4,56,B-C,U,94,176,58,4,2,15,349,672,1,0,2,0,0,672,3
1814,11,6,6,6,6-53,1638,B-C,U,198,81,4,3,1,7,294,495,0,0,1,0,0,495,3
747,3,5,7,3,5-25,1709,B-C,U,190,246,6,2,1,19,464,724,1,0,1,0,0,724,3
876,5,5,5,3,5-65,1769,B-C,U,225,184,4,2,0,0,415,684,1,0,1,0,0,684,3
3421,15,9,11,11,9-49,1108,B-C,U,136,171,6,1,0,0,314,569,1,0,1,0,0,569,3
4955,12,12,15,16,12-79,549,B-C,R,59,214,3,2,0,9,287,430,0,0,2,0,1,430,1
3504,15,9,11,11,9-15,1174,B-C,R,138,129,24,3,2,15,311,570,1,0,1,0,1,570,1
1067,6,3,4,4,3-28,1322,B-C,U,196,181,3,1,3,15,399,722,0,1,1,0,0,722,3
985,3,3,3,4,3-11,1292,B-C,U,170,197,4,2,1,9,383,635,1,0,1,0,0,635,3
1127,6,3,7,4,3-38,1349,B-C,U,192,203,13,5,5,21,439,676,1,0,1,0,0,676,3
3779,15,4,12,12,4-108,1156,B-C,R,78,130,0,3,0,5,216,344,0,0,1,0,1,344,1
2993,7,7,10,10,7-34,2452,B-C,U,172,231,6,1,0,19,429,654,1,0,1,0,0,654,3
6486,14,14,22,22,14-8,67,B-C,U,87,189,34,2,8,16,336,578,1,0,2,0,0,578,3
2110,11,6,21,7,6-24,1642,B-C,U,189,174,10,1,2,0,376,709,0,1,1,0,0,709,3
5071,14,14,9,17,14-57,289,B-C,U,185,214,35,7,1,19,461,738,1,0,2,0,0,738,3
6452,14,14,22,22,14-1,51,B-C,M,96,178,64,10,9,0,357,659,1,0,2,0,0,659,2
2062,6,6,4,7,6-28,1632,B-C,NA,177,189,17,3,3,9,398,743,0,1,1,0,0,743,2
5324,7,11,10,18,11-98,570,B-C,U,118,157,9,5,5,5,299,469,0,0,1,0,0,469,3
3354,15,9,11,11,9-25,1078,B-C,U,205,164,15,1,2,12,399,722,0,1,1,0,0,722,3
424,1,1,2,2,1-48,2548,B-C,U,175,141,17,8,10,22,373,608,1,0,2,0,0,608,3
115,4,1,1,1,1-65,2350,B-C,M,168,212,6,18,2,15,421,644,1,0,1,0,0,644,2
4419,12,12,15,15,12-47,380,B-C,U,116,133,14,1,6,8,278,413,0,0,2,0,0,413,3
3995,8,8,14,13,8-92,2188,B-C,U,171,161,22,10,3,14,381,592,1,0,2,0,0,592,3
1363,5,5,5,5,5-51,1492,B-C,U,200,175,6,1,3,9,394,718,1,0,1,0,0,718,3
3648,15,9,12,12,9-67,1034,B-C,U,148,128,14,1,2,6,299,542,1,0,1,0,0,542,3
2171,11,6,6,7,6-7,1662,B-C,R,249,216,6,0,0,0,471,687,1,0,1,0,1,687,1
3796,15,9,12,12,9-76,1176,B-C,U,111,144,4,2,1,9,271,602,1,0,1,0,0,602,3
2517,9,7,13,8,7-97,2722,B-C,R,116,137,3,4,2,7,269,466,0,0,1,0,1,466,1
5319,7,11,10,18,11-99,567,B-C,M,124,210,20,9,2,5,370,568,1,0,1,0,0,568,2
1,1,4,1,1,4-1,752,B-C,M,142,192,19,5,3,13,374,633,1,0,1,0,0,633,2
867,5,5,5,3,5-58,1765,B-C,U,164,232,4,2,2,8,412,674,1,0,1,0,0,674,3
6398,10,10,20,21,10-37,2317,B-C,M,64,148,46,11,1,34,304,484,0,0,2,0,0,484,2
646,3,5,3,3,5-24,1313,B-C,U,117,166,9,1,5,11,309,439,0,0,1,0,0,439,3
652,5,5,7,3,5-31,1424,B-C,U,180,163,14,4,1,8,370,560,0,0,1,0,0,560,3
2337,4,4,8,8,4-73,890,B-C,R,151,105,9,3,2,9,279,450,1,0,1,0,1,450,1
6682,14,14,22,22,14-98,1227,B-C,R,123,146,21,3,4,26,323,576,0,0,2,0,1,576,1
6116,10,10,20,20,10-87,2970,B-C,R,154,144,4,4,2,10,318,654,0,0,2,0,1,654,1
3759,9,9,11,12,9-6,1138,B-C,U,127,164,8,2,0,19,320,559,1,0,1,0,0,559,3
1797,11,6,6,6,6-74,1626,B-C,U,190,230,5,2,1,11,439,708,1,0,1,0,0,708,3
6543,14,14,22,22,14-19,95,B-C,M,47,74,29,0,0,14,164,398,0,0,2,0,0,398,2
5133,14,14,9,17,14-43,315,B-C,R,155,197,35,2,1,11,401,694,1,0,2,0,1,694,1
6532,14,14,22,22,14-17,89,B-C,R,67,66,35,2,0,12,182,387,0,0,2,0,1,387,1
3600,15,9,12,12,9-42,989,B-C,U,96,158,10,1,3,7,275,417,0,0,1,0,0,417,3
1973,6,3,7,7,3-62,1439,B-C,U,160,229,9,2,2,12,414,533,1,0,1,0,0,533,3
3349,15,9,12,11,9-46,1077,B-C,U,191,184,9,4,4,5,397,667,1,0,1,0,0,667,3
3111,7,7,10,10,7-54,2500,B-C,R,38,146,2,3,0,1,190,382,0,0,1,0,1,382,1
2815,1,4,8,9,4-39,816,E,R,93,130,8,3,0,19,253,476,0,0,1,1,1,476,1
5577,7,11,18,18,11-9,1993,B-C,U,135,107,11,3,1,5,262,486,0,0,1,0,0,486,3
6146,10,10,20,20,10-89,2989,B-C,R,36,106,3,1,0,8,154,307,0,0,2,0,1,307,1
901,3,5,3,4,5-2,1263,B-C,U,160,170,1,3,0,7,341,561,1,0,1,0,0,561,3
5252,2,2,17,17,2-59,648,B-C,U,111,181,28,1,0,9,330,491,0,0,2,0,0,491,3
2188,11,6,6,7,6-1,1670,B-C,U,225,81,5,1,0,14,326,572,1,0,1,0,0,572,3
4771,12,12,15,16,12-1,394,B-C,U,196,264,29,6,1,10,506,719,0,0,2,0,0,719,3
2210,4,4,8,8,4-46,832,B-C,U,198,122,37,9,4,21,391,699,1,0,1,0,0,699,3
3010,7,7,10,10,7-36,2460,B-C,U,98,205,4,0,0,6,313,466,0,0,1,0,0,466,3
6632,14,14,22,22,14-77,655,B-C,R,95,117,37,1,0,16,266,398,0,0,2,0,1,398,1
4223,8,8,14,14,8-44,2211,B-C,R,193,131,20,9,1,27,381,627,0,0,2,0,1,627,1
6411,10,10,20,21,10-36,2325,B-C,U,144,94,10,2,3,10,263,461,0,0,2,0,0,461,3
3210,9,9,11,11,9-29,937,B-C,U,186,216,19,6,8,21,456,743,1,0,1,0,0,743,3
5082,14,14,9,17,14-57,293,B-C,U,129,215,39,5,1,11,400,649,0,0,2,0,0,649,3
976,3,3,3,4,3-9,1287,B-C,U,163,195,9,4,5,9,385,591,1,0,1,0,0,591,3
5168,2,2,17,17,2-49,609,B-C,U,70,217,21,7,7,15,337,579,1,0,2,0,0,579,3
2227,4,4,8,8,4-50,841,B-C,U,136,102,22,7,4,16,287,455,0,0,1,0,0,455,3
2795,1,4,1,9,4-26,807,E,R,61,123,2,4,6,8,204,379,1,0,1,1,1,379,1
4920,2,12,16,16,12-74,519,B-C,U,326,190,47,5,0,0,568,725,1,0,2,0,0,725,3
3132,9,7,13,10,7-67,2678,B-C,U,115,130,12,4,1,11,273,604,1,0,1,0,0,604,3
5909,13,13,19,19,13-97,2890,B-C,R,24,108,82,3,0,11,228,533,1,0,2,0,1,533,1
4453,12,12,15,15,12-51,412,B-C,U,179,231,41,6,9,16,482,694,0,1,2,0,0,694,3
2492,9,7,13,8,7-79,2699,E,R,68,109,27,2,0,10,216,382,1,0,1,1,1,382,1
2273,4,4,8,8,4-57,864,B-C,U,136,114,14,7,2,12,285,426,0,0,1,0,0,426,3
5299,14,10,15,17,10-57,2767,B-C,R,201,122,8,2,1,9,343,530,1,0,2,0,1,530,1
3658,15,9,12,12,9-74,1047,B-C,U,143,136,7,1,2,10,299,456,0,0,1,0,0,456,3
2318,4,4,8,8,4-66,878,B-C,M,226,159,29,5,4,15,438,747,0,1,1,0,0,747,2
4946,12,12,15,16,12-79,543,B-C,U,103,168,2,1,2,12,288,589,1,0,2,0,0,589,3
1922,6,3,7,7,3-49,1398,B-C,U,139,208,6,1,1,6,361,529,1,0,1,0,0,529,3
1957,6,3,7,7,3-56,1419,B-C,U,153,107,5,2,2,9,278,406,0,0,1,0,0,406,3
3019,7,7,10,10,7-37,2466,B-C,U,135,276,4,3,1,6,425,680,1,0,1,0,0,680,3
3673,15,9,12,12,9-76,1059,B-C,U,219,103,13,1,0,7,343,708,0,1,1,0,0,708,3
5801,13,13,19,19,13-73,2850,B-C,R,36,90,64,9,1,9,209,440,1,0,2,0,1,440,1
4020,8,8,14,13,8-93,2195,B-C,U,129,168,17,12,4,12,342,498,0,0,2,0,0,498,3
1094,6,3,7,4,3-30,1334,B-C,U,166,138,4,1,2,8,319,593,1,0,1,0,0,593,3
2732,1,4,8,9,4-6,761,B-C,U,156,155,12,2,6,22,353,649,1,0,1,0,0,649,3
