casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
3588,15,4,12,12,4-96,981,B-C,U,136,107,10,5,3,12,273,423,0,0,1,0,0,423,3
2906,13,7,13,10,7-19,2062,B-C,U,175,150,47,4,2,13,391,593,1,0,1,0,0,593,3
2309,4,4,8,8,4-67,878,B-C,M,206,204,46,7,6,15,484,747,0,1,1,0,0,747,2
6059,10,10,20,20,10-73,2809,B-C,U,140,196,22,5,1,12,376,665,1,0,2,0,0,665,3
4653,8,8,17,15,8-16,2927,B-C,M,164,226,12,5,14,16,437,623,1,0,2,0,0,623,2
1334,3,5,3,5,5-85,1477,B-C,M,348,357,6,1,2,12,726,734,0,1,1,0,0,734,2
1546,5,6,5,5,6-81,1850,B-C,U,160,151,4,0,1,8,324,538,1,0,1,0,0,538,3
3995,8,8,14,13,8-92,2188,B-C,U,171,161,22,10,3,14,381,592,1,0,2,0,0,592,3
4025,8,8,14,13,8-99,2197,B-C,U,168,190,18,5,7,12,400,693,1,0,2,0,0,693,3
3570,15,9,12,12,9-39,970,B-C,U,178,141,8,1,3,0,331,523,0,0,1,0,0,523,3
5860,13,13,19,19,13-88,2872,E,R,62,179,68,23,4,41,377,642,1,0,2,1,1,642,1
6279,10,13,19,21,13-39,705,B-C,U,99,159,7,1,1,3,270,508,1,0,2,0,0,508,3
1387,5,6,6,5,6-87,1502,B-C,U,222,100,7,3,0,16,348,656,1,0,1,0,0,656,3
1929,6,3,7,7,3-56,1406,B-C,U,151,147,3,1,1,12,315,454,0,0,1,0,0,454,3
3120,7,7,10,10,7-56,2504,B-C,R,77,149,5,2,0,5,238,453,0,0,1,0,1,453,1
2651,2,2,9,9,2-28,197,B-C,R,152,196,19,5,1,24,397,693,1,0,2,0,1,693,1
1252,6,3,4,4,3-77,1498,B-C,M,179,127,3,2,0,6,317,473,0,0,1,0,0,473,2
3916,13,8,18,13,8-2,2028,B-C,M,144,222,22,1,16,18,423,630,1,0,1,0,0,630,2
1153,6,3,7,4,3-44,1363,B-C,U,197,221,5,1,3,9,436,708,1,0,1,0,0,708,3
6085,10,10,20,20,10-80,2955,S,U,59,46,8,1,1,6,121,0,1,0,2,0,0,121,3
3672,15,9,12,12,9-77,1059,B-C,U,170,160,11,3,2,10,356,708,0,1,1,0,0,708,3
4952,12,12,15,16,12-78,547,B-C,R,152,281,15,5,1,16,470,693,1,0,2,0,1,693,1
5724,13,13,19,19,13-56,2819,B-C,M,69,204,53,6,7,17,356,530,1,0,2,0,0,530,2
4767,12,12,16,16,12-4,390,B-C,U,138,173,22,6,3,13,355,512,1,0,2,0,0,512,3
4870,12,12,15,16,12-15,482,B-C,U,174,171,34,7,4,12,402,739,1,0,2,0,0,739,3
3021,7,7,10,10,7-37,2466,S,U,95,130,17,2,1,10,255,0,1,0,1,0,0,255,3
3262,15,9,11,11,9-27,987,B-C,U,174,243,18,3,5,12,455,709,1,0,1,0,0,709,3
1701,5,6,6,6,6-68,1576,B-C,U,186,277,9,3,7,14,496,720,0,0,1,0,0,720,3
4121,8,8,14,14,8-79,2118,B-C,U,113,136,12,12,4,10,287,383,0,0,2,0,0,383,3
5523,7,11,18,18,11-32,1968,B-C,M,170,110,13,2,1,7,303,503,1,0,1,0,0,503,2
4156,8,8,14,14,8-86,2141,B-C,U,191,156,22,6,8,16,399,619,1,0,2,0,0,619,3
5284,14,10,15,17,10-55,2757,B-C,R,114,70,10,1,0,7,202,414,0,0,2,0,1,414,1
3284,15,9,12,11,9-59,1018,B-C,U,187,214,13,6,1,15,436,715,0,0,1,0,0,715,3
3394,15,9,11,11,9-48,1099,B-C,U,178,164,9,1,0,14,366,684,0,1,1,0,0,684,3
23,1,4,1,1,4-4,759,B-C,U,169,218,13,5,5,12,422,708,1,0,1,0,0,708,3
5799,13,13,19,19,13-72,2849,E,R,101,70,50,4,0,11,236,435,1,0,2,1,1,435,1
3602,15,9,12,12,9-41,991,B-C,U,131,96,2,2,1,9,241,383,0,0,1,0,0,383,3
3760,9,9,11,12,9-6,1138,B-C,U,146,173,4,1,3,14,341,559,1,0,1,0,0,559,3
5638,13,11,18,19,11-53,916,B-C,U,149,221,28,22,7,11,438,649,1,0,1,0,0,649,3
3987,8,8,14,13,8-96,2185,B-C,U,165,187,23,4,4,16,399,741,1,0,2,0,0,741,3
1782,11,6,21,6,6-46,1614,B-C,U,183,252,12,3,3,8,461,725,0,1,1,0,0,725,3
5539,7,11,18,18,11-11,1974,B-C,M,109,121,28,7,0,15,280,606,1,0,1,0,0,606,2
1055,3,3,7,4,3-25,1318,B-C,U,144,120,9,4,0,11,288,410,0,0,1,0,0,410,3
6134,10,10,20,20,10-86,2982,B-C,R,151,84,12,2,0,8,257,586,0,0,2,0,1,586,1
3420,15,9,11,11,9-49,1108,B-C,U,185,138,9,1,2,10,345,570,1,0,1,0,0,570,3
262,4,1,1,1,1-77,2428,B-C,R,87,83,19,3,1,0,193,396,0,0,1,0,1,396,1
4885,2,12,16,16,12-65,500,B-C,U,134,175,22,7,3,23,364,649,1,0,2,0,0,649,3
5512,7,11,18,18,11-6,1963,B-C,R,123,122,17,8,0,13,283,504,1,0,1,0,1,504,1
428,1,1,2,2,1-48,2549,B-C,U,133,144,8,2,8,21,316,596,1,0,2,0,0,596,3
2001,6,6,21,7,6-42,1532,B-C,U,169,259,21,2,5,10,466,713,1,0,1,0,0,713,3
872,5,5,5,3,5-64,1768,B-C,U,126,137,8,5,1,22,299,542,1,0,1,0,0,542,3
1844,11,6,6,6,6-13,1663,B-C,R,121,231,0,0,2,13,367,585,1,0,1,0,1,585,1
3118,7,7,10,10,7-58,2503,B-C,R,104,96,7,0,0,4,211,408,0,0,1,0,1,408,1
4101,8,8,14,14,8-65,2109,B-C,M,175,149,23,12,5,8,372,524,1,0,2,0,0,524,2
4539,12,13,15,15,13-10,489,B-C,U,148,161,0,0,0,9,318,630,1,0,2,0,0,630,3
3670,15,9,12,12,9-77,1059,B-C,U,208,171,18,3,3,10,413,708,0,1,1,0,0,708,3
3297,15,9,11,11,9-45,1036,B-C,U,152,159,13,9,3,16,352,601,1,0,1,0,0,601,3
4635,8,8,17,15,8-11,2919,B-C,U,86,190,14,8,5,8,311,426,0,0,2,0,0,426,3
2216,4,4,8,8,4-45,835,B-C,U,188,143,27,4,3,16,381,647,1,0,1,0,0,647,3
5359,7,11,10,18,11-104,595,B-C,R,82,63,30,6,0,6,187,285,0,0,1,0,1,285,1
985,3,3,3,4,3-11,1292,B-C,U,170,197,4,2,1,9,383,635,1,0,1,0,0,635,3
2539,2,2,9,9,2-4,145,B-C,M,176,159,20,4,7,25,391,682,1,0,2,0,0,682,2
