casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
1453,5,5,5,5,5-67,1803,B-C,U,136,175,10,1,2,10,334,555,1,0,1,0,0,555,3
4,1,4,1,1,4-3,753,B-C,U,168,217,18,8,5,14,430,736,1,0,1,0,0,736,3
5672,13,13,19,19,13-44,1182,B-C,U,200,210,18,7,6,9,450,639,1,0,2,0,0,639,3
4042,8,8,14,13,8-59,2234,B-C,U,101,213,8,2,6,10,340,666,1,0,2,0,0,666,3
1283,6,3,4,4,3-87,1506,B-C,U,235,97,1,0,1,9,343,564,1,0,1,0,0,564,3
1955,6,3,7,7,3-57,1418,B-C,U,124,118,6,2,2,5,257,378,0,0,1,0,0,378,3
1157,6,3,4,4,3-29,1367,B-C,U,177,202,15,4,5,3,406,576,1,0,1,0,0,576,3
5703,13,13,19,19,13-52,1196,B-C,M,142,201,14,1,4,11,373,582,1,0,2,0,0,582,2
2838,7,7,10,10,7-1,2036,B-C,U,98,248,5,3,1,6,361,666,0,1,1,0,0,666,3
3670,15,9,12,12,9-77,1059,B-C,U,208,171,18,3,3,10,413,708,0,1,1,0,0,708,3
1734,11,6,6,6,6-73,1597,B-C,U,210,179,7,2,1,14,413,666,0,0,1,0,0,666,3
4400,12,12,16,15,12-45,366,B-C,U,181,249,15,9,3,16,473,742,1,0,2,0,0,742,3
827,5,5,5,3,5-56,1747,B-C,U,163,154,4,5,2,14,342,603,1,0,1,0,0,603,3
1917,6,3,7,7,3-53,1396,B-C,U,192,175,9,4,2,6,388,648,1,0,1,0,0,648,3
3693,15,9,12,12,9-82,1080,B-C,U,262,118,13,1,2,10,406,692,1,0,1,0,0,692,3
5640,13,11,18,19,11-54,917,B-C,U,169,132,43,14,2,14,374,563,1,0,1,0,0,563,3
1359,5,5,5,5,5-51,1491,B-C,U,174,149,7,4,1,19,354,632,1,0,1,0,0,632,3
3234,15,9,11,11,9-34,958,B-C,U,195,133,13,4,3,16,364,717,1,0,1,0,0,717,3
5069,14,14,9,17,14-57,289,B-C,U,172,254,28,10,4,20,488,738,1,0,2,0,0,738,3
5271,14,10,15,17,10-52,2749,B-C,U,86,198,68,0,3,19,374,599,1,0,2,0,0,599,3
2556,2,2,9,9,2-6,154,B-C,U,168,159,16,7,5,18,373,619,1,0,2,0,0,619,3
4743,12,12,16,16,12-21,356,B-C,U,172,180,14,8,5,10,389,652,1,0,2,0,0,652,3
5407,13,11,10,18,11-83,733,B-C,R,49,110,112,1,1,25,298,450,0,0,1,0,1,450,1
2886,7,7,10,10,7-12,2051,B-C,R,158,182,5,2,1,9,357,515,1,0,1,0,1,515,1
2563,2,2,9,9,2-5,156,B-C,U,171,159,13,6,3,21,373,713,1,0,2,0,0,713,3
877,5,5,5,3,5-63,1770,B-C,U,154,143,8,3,0,4,312,539,1,0,1,0,0,539,3
2503,9,7,13,8,7-81,2706,B-C,R,152,173,4,1,2,16,348,619,1,0,1,0,1,619,1
4699,12,12,16,16,12-26,340,B-C,U,149,143,33,8,2,19,354,612,1,0,2,0,0,612,3
997,6,3,4,4,3-19,1297,B-C,U,206,169,12,3,4,0,394,733,1,0,1,0,0,733,3
1403,5,5,5,5,5-63,1782,B-C,U,153,187,7,2,2,8,359,599,1,0,1,0,0,599,3
3538,9,4,11,12,4-89,951,B-C,U,151,219,15,4,5,17,411,628,1,0,1,0,0,628,3
4718,12,12,16,16,12-22,343,B-C,U,189,213,25,11,5,4,447,745,0,1,2,0,0,745,3
2321,4,4,8,8,4-63,879,B-C,U,203,180,33,4,6,16,442,617,1,0,1,0,0,617,3
4683,12,12,16,16,12-38,336,B-C,U,158,246,27,8,4,9,452,728,0,1,2,0,0,728,3
6312,10,10,20,21,10-18,2269,B-C,U,109,148,22,3,3,18,303,490,0,0,2,0,0,490,3
3427,9,9,11,11,9-1,1116,B-C,R,167,242,11,3,2,14,439,696,1,0,1,0,1,696,1
1476,5,5,5,5,5-71,1814,B-C,U,245,199,18,2,2,11,477,749,1,0,1,0,0,749,3
6638,14,14,22,22,14-76,658,B-C,R,142,216,92,9,0,26,485,705,0,0,2,0,1,705,1
1966,6,3,21,7,3-65,1436,B-C,U,171,126,7,4,3,7,318,535,1,0,1,0,0,535,3
5774,13,13,19,19,13-67,2841,B-C,U,47,151,94,3,5,30,330,593,1,0,2,0,0,593,3
4132,8,8,14,14,8-80,2123,B-C,U,151,158,20,15,2,12,358,452,0,0,2,0,0,452,3
2823,1,4,8,9,4-38,821,B-C,M,167,164,8,6,4,27,376,668,1,0,1,0,0,668,2
1920,6,3,7,7,3-51,1397,B-C,U,174,224,9,2,4,17,430,679,1,0,1,0,0,679,3
4626,8,8,17,15,8-10,2914,B-C,M,94,235,22,26,5,6,388,538,1,0,2,0,0,538,2
5171,2,2,17,17,2-54,610,B-C,U,73,182,11,5,6,5,282,539,1,0,2,0,0,539,3
1759,11,6,6,6,6-70,1610,B-C,U,188,158,6,3,0,12,367,586,1,0,1,0,0,586,3
5680,13,13,19,19,13-46,1185,B-C,U,178,208,18,0,2,7,413,566,1,0,2,0,0,566,3
2066,6,6,4,7,6-29,1632,B-C,NA,194,214,7,5,3,7,430,743,0,1,1,0,0,743,2
5072,14,14,9,17,14-54,290,B-C,U,132,177,27,6,1,11,354,544,1,0,2,0,0,544,3
3169,9,7,13,10,7-88,2716,B-C,R,78,129,13,2,2,7,231,471,0,0,1,0,1,471,1
1871,6,3,7,7,3-41,1366,B-C,U,136,171,2,2,1,6,318,585,1,0,1,0,0,585,3
891,5,5,7,3,5-40,1777,B-C,U,131,116,7,2,0,3,259,378,0,0,1,0,0,378,3
1841,11,6,6,6,6-17,1658,B-C,R,211,154,5,2,2,12,386,672,1,0,1,0,1,672,1
1728,11,6,6,6,6-70,1594,B-C,U,217,198,18,1,2,17,453,678,1,0,1,0,0,678,3
1088,3,3,7,4,3-32,1331,B-C,U,183,190,8,2,5,11,399,629,1,0,1,0,0,629,3
3528,9,4,11,12,4-89,941,B-C,U,141,233,13,6,3,14,410,564,1,0,1,0,0,564,3
4266,8,8,17,14,8-26,2609,B-C,U,91,212,10,1,2,9,325,539,1,0,2,0,0,539,3
5785,13,13,19,19,13-69,2844,B-C,U,29,181,101,7,6,11,335,588,1,0,2,0,0,588,3
4089,8,8,14,13,8-58,2258,B-C,R,54,216,12,5,1,13,301,435,0,0,2,0,1,435,1
37,1,4,1,1,4-18,782,B-C,R,79,136,4,2,1,13,235,461,0,0,1,0,1,461,1
2107,11,6,21,7,6-26,1642,B-C,U,200,159,7,7,2,16,391,708,0,1,1,0,0,708,3
3242,15,9,11,11,9-33,960,B-C,U,211,223,6,5,4,8,457,701,1,0,1,0,0,701,3
1161,6,3,4,4,3-55,1390,B-C,U,173,151,6,2,0,11,343,632,1,0,1,0,0,632,3
1992,6,6,7,7,6-56,1516,B-C,U,131,213,11,2,1,5,363,462,0,0,1,0,0,462,3
5684,13,13,19,19,13-45,1187,B-C,U,175,185,17,1,3,6,387,570,1,0,2,0,0,570,3
