casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
2540,2,2,9,9,2-6,146,B-C,U,137,176,10,3,5,22,353,608,1,0,2,0,0,608,3
1393,5,6,6,5,6-11,1511,B-C,R,100,209,5,4,1,5,324,567,1,0,1,0,1,567,1
1798,11,6,6,6,6-74,1626,B-C,U,167,232,17,5,2,19,442,708,1,0,1,0,0,708,3
791,5,5,5,3,5-37,1731,B-C,U,164,177,11,2,3,6,363,539,1,0,1,0,0,539,3
6317,10,10,20,21,10-23,2272,B-C,U,85,151,14,10,3,8,271,494,0,0,2,0,0,494,3
6231,10,13,19,21,13-29,685,B-C,U,129,176,33,3,2,16,359,585,1,0,2,0,0,585,3
4051,8,8,14,13,8-102,2239,B-C,U,72,257,9,1,2,9,350,552,1,0,2,0,0,552,3
2730,1,4,1,9,4-7,760,B-C,U,203,200,10,4,5,11,433,716,1,0,1,0,0,716,3
3335,15,9,12,11,9-55,1068,B-C,U,214,221,3,1,2,5,446,705,1,0,1,0,0,705,3
2968,13,7,13,10,7-30,2101,B-C,R,38,60,65,0,3,28,194,377,0,0,1,0,1,377,1
2244,4,4,8,8,4-54,851,B-C,U,180,87,32,5,3,7,314,512,1,0,1,0,0,512,3
3328,15,9,12,11,9-70,1064,B-C,U,137,167,11,8,0,13,336,540,1,0,1,0,0,540,3
4746,12,12,16,16,12-28,357,B-C,U,151,128,20,4,3,7,313,515,1,0,2,0,0,515,3
4106,8,8,14,14,8-77,2110,B-C,U,206,200,25,21,7,9,468,673,1,0,2,0,0,673,3
2702,2,2,9,9,2-22,227,B-C,R,177,125,11,7,2,32,354,674,1,0,2,0,1,674,1
2129,11,6,6,7,6-18,1644,B-C,U,198,180,10,0,2,8,398,724,1,0,1,0,0,724,3
5779,13,13,19,19,13-66,2842,B-C,U,53,159,91,1,6,22,332,612,1,0,2,0,0,612,3
5406,13,11,10,18,11-87,732,B-C,R,68,115,48,1,0,15,247,387,0,0,1,0,1,387,1
3669,15,9,12,12,9-77,1059,B-C,U,188,216,17,2,2,8,433,708,0,1,1,0,0,708,3
6495,14,14,22,22,14-7,72,B-C,U,74,139,38,13,4,18,286,558,1,0,2,0,0,558,3
1515,5,5,5,5,5-71,1836,B-C,U,144,114,10,0,0,14,282,493,0,0,1,0,0,493,3
1588,5,5,5,5,5-73,3015,B-C,U,122,185,0,1,0,11,319,390,1,0,1,0,0,390,3
1042,3,3,4,4,3-23,1311,B-C,U,245,228,11,4,2,11,501,732,0,0,1,0,0,732,3
1902,6,3,7,7,3-45,1385,B-C,U,108,154,5,5,2,6,280,501,1,0,1,0,0,501,3
6519,14,14,22,22,14-12,83,B-C,U,89,156,59,4,5,23,336,723,1,0,2,0,0,723,3
152,4,1,1,1,1-66,2373,B-C,R,102,135,6,3,0,11,257,522,1,0,1,0,1,522,1
1984,6,3,21,7,3-65,1451,B-C,U,222,218,11,2,2,13,468,706,1,0,1,0,0,706,3
5610,7,11,18,18,11-29,2012,B-C,U,142,89,2,0,0,11,244,450,0,0,1,0,0,450,3
1001,6,3,4,4,3-20,1298,B-C,U,223,191,17,3,3,9,446,744,1,0,1,0,0,744,3
2034,11,6,21,7,6-39,1619,B-C,U,142,160,17,6,0,9,334,497,0,0,1,0,0,497,3
228,4,1,1,1,1-74,2409,B-C,M,128,118,7,1,1,10,265,550,1,0,1,0,0,550,2
1862,3,3,7,7,3-47,1359,B-C,U,137,147,7,4,4,0,299,495,0,0,1,0,0,495,3
5090,14,14,9,17,14-57,295,B-C,U,151,192,38,5,3,15,404,737,1,0,2,0,0,737,3
2598,2,2,9,9,2-11,171,B-C,U,170,131,13,0,3,20,337,625,1,0,2,0,0,625,3
4180,8,8,14,14,8-86,2161,B-C,U,113,113,14,6,1,7,254,378,0,0,2,0,0,378,3
2304,4,4,8,8,4-65,878,B-C,M,199,186,32,7,3,14,441,748,0,1,1,0,0,748,2
2685,2,2,9,9,2-40,216,E,M,113,210,10,6,1,18,358,691,1,0,2,1,0,691,2
2101,11,6,21,7,6-25,1642,B-C,U,179,206,6,6,0,5,402,708,0,1,1,0,0,708,3
4544,12,13,15,15,13-14,492,B-C,U,98,147,11,6,1,10,273,502,1,0,2,0,0,502,3
757,3,5,3,3,5-22,1713,B-C,U,170,189,7,2,5,10,383,484,0,0,1,0,0,484,3
3706,15,9,12,12,9-80,1109,B-C,U,112,166,11,0,4,8,301,416,0,0,1,0,0,416,3
3539,9,4,11,12,4-89,951,B-C,U,170,261,17,5,1,10,464,628,1,0,1,0,0,628,3
2225,4,4,8,8,4-45,839,B-C,U,176,124,26,9,4,9,348,596,0,0,1,0,0,596,3
650,5,5,7,3,5-30,1401,B-C,U,151,185,6,1,0,16,359,502,0,0,1,0,0,502,3
59,1,4,1,1,4-24,796,B-C,R,127,137,2,3,3,16,288,568,1,0,1,0,1,568,1
748,3,5,7,3,5-25,1709,B-C,U,218,221,6,5,3,15,468,724,1,0,1,0,0,724,3
4080,8,8,14,13,8-54,2253,B-C,R,90,192,7,1,0,12,302,520,1,0,2,0,1,520,1
4327,8,8,17,14,8-25,2631,B-C,R,97,210,16,3,2,16,344,601,1,0,2,0,1,601,1
1864,6,3,7,7,3-42,1365,B-C,U,179,207,15,2,2,12,417,653,1,0,1,0,0,653,3
1251,6,3,4,4,3-77,1497,B-C,U,270,106,2,2,1,0,381,600,1,0,1,0,0,600,3
5289,14,10,15,17,10-55,2761,B-C,R,192,160,27,3,2,10,394,644,1,0,2,0,1,644,1
3015,7,7,10,10,7-37,2463,B-C,U,181,288,4,1,1,6,481,720,1,0,1,0,0,720,3
2183,11,6,6,7,6-2,1668,B-C,R,213,132,32,7,3,40,427,744,1,0,1,0,1,744,1
6627,14,14,22,22,14-74,652,B-C,U,92,151,44,11,2,18,318,453,0,0,2,0,0,453,3
1028,6,3,4,4,3-24,1308,B-C,U,168,163,11,3,0,11,356,645,1,0,1,0,0,645,3
6346,10,10,20,21,10-22,2287,B-C,U,159,265,44,6,2,22,498,749,1,0,2,0,0,749,3
5743,13,13,19,19,13-61,2828,B-C,U,53,149,66,0,1,16,285,507,1,0,2,0,0,507,3
3336,15,9,12,11,9-55,1068,B-C,U,214,179,7,5,4,14,423,704,1,0,1,0,0,704,3
3020,7,7,10,10,7-37,2466,B-C,U,141,277,10,4,1,9,442,680,1,0,1,0,0,680,3
6639,14,14,22,22,14-77,659,B-C,R,119,120,85,4,1,18,347,516,0,0,2,0,1,516,1
2324,4,4,8,8,4-71,882,B-C,R,132,73,2,2,0,6,215,386,0,0,1,0,1,386,1
5158,14,14,9,17,14-72,327,B-C,M,159,171,19,4,2,11,366,720,1,0,2,0,0,720,2
3656,15,9,12,12,9-75,1046,B-C,U,155,133,10,4,3,7,312,494,0,0,1,0,0,494,3
1673,11,6,6,6,6-58,1556,B-C,U,174,140,4,4,1,5,328,559,1,0,1,0,0,559,3
1998,6,6,21,7,6-42,1531,B-C,U,150,196,17,6,5,6,380,584,1,0,1,0,0,584,3
5174,2,2,17,17,2-54,611,B-C,U,116,192,16,2,5,7,338,549,1,0,2,0,0,549,3
325,2,2,2,2,2-69,2505,B-C,U,195,128,60,12,4,16,415,689,1,0,2,0,0,689,3
3644,15,9,12,12,9-63,1030,B-C,U,140,111,8,2,8,9,278,469,0,0,1,0,0,469,3
5937,10,10,20,20,10-6,1871,B-C,U,68,155,19,1,9,14,266,438,0,0,2,0,0,438,3
314,1,2,2,2,2-98,747,B-C,R,185,189,21,2,21,31,449,595,1,0,2,0,1,595,1
5538,7,11,18,18,11-11,1974,B-C,M,134,146,12,7,2,15,316,606,1,0,1,0,0,606,2
3742,9,4,11,12,4-102,1128,B-C,M,88,153,6,10,1,9,267,482,0,0,1,0,0,482,2
909,3,3,3,4,3-1,1266,B-C,U,200,180,7,1,3,16,407,746,1,0,1,0,0,746,3
3868,13,11,18,13,11-71,29,B-C,R,74,203,6,2,1,10,296,473,0,0,1,0,1,473,1
1446,5,5,7,5,5-35,1800,B-C,U,153,144,11,2,2,5,317,498,0,0,1,0,0,498,3
5801,13,13,19,19,13-73,2850,B-C,R,36,90,64,9,1,9,209,440,1,0,2,0,1,440,1
1669,11,6,6,6,6-59,1554,B-C,U,192,196,4,4,3,17,416,608,1,0,1,0,0,608,3
2281,4,4,8,8,4-59,868,B-C,U,190,170,31,7,3,14,415,631,0,0,1,0,0,631,3
371,2,2,2,2,2-71,2524,B-C,M,174,233,23,4,12,14,460,713,1,0,2,0,0,713,2
5893,13,13,19,19,13-95,2883,B-C,U,22,120,100,5,1,28,276,534,1,0,2,0,0,534,3
333,2,2,2,2,2-75,2507,B-C,U,172,103,73,13,1,11,373,680,1,0,2,0,0,680,3
4264,8,8,17,14,8-35,2608,B-C,U,99,239,14,2,3,20,377,583,1,0,2,0,0,583,3
4687,12,12,16,16,12-35,337,B-C,U,122,155,26,8,3,11,325,517,1,0,2,0,0,517,3
733,3,5,3,3,5-24,1701,B-C,U,159,185,5,3,2,8,362,527,1,0,1,0,0,527,3
6390,10,10,20,21,10-33,2313,B-C,U,71,207,5,4,0,8,295,505,1,0,2,0,0,505,3
1427,5,5,7,5,5-45,1793,B-C,U,148,119,8,5,3,8,291,501,1,0,1,0,0,501,3
2997,7,7,10,10,7-34,2454,B-C,U,96,236,1,1,0,5,339,528,1,0,1,0,0,528,3
6648,14,14,22,22,14-78,1205,B-C,U,106,155,88,3,1,15,368,603,1,0,2,0,0,603,3
6004,10,10,20,20,10-63,2791,B-C,U,167,242,9,3,1,7,429,725,1,0,2,0,0,725,3
539,1,1,2,2,1-56,2602,B-C,R,178,158,20,4,5,17,382,698,1,0,2,0,1,698,1
1461,5,5,5,5,5-60,1808,B-C,U,185,146,3,4,2,8,348,636,0,0,1,0,0,636,3
1462,5,5,5,5,5-76,1809,B-C,U,211,197,14,0,4,8,434,730,1,0,1,0,0,730,3
4883,2,12,16,16,12-65,499,B-C,R,123,154,9,4,2,4,296,546,1,0,2,0,1,546,1
3202,9,9,11,11,9-30,934,B-C,U,157,212,16,3,2,14,404,592,1,0,1,0,0,592,3
4518,12,13,15,15,13-9,480,B-C,U,172,134,26,1,3,22,358,649,1,0,2,0,0,649,3
5891,13,13,19,19,13-95,2883,B-C,U,11,112,89,4,3,17,236,535,1,0,2,0,0,535,3
1716,11,6,21,6,6-54,1590,B-C,U,146,189,3,0,1,7,346,555,1,0,1,0,0,555,3
4296,8,8,17,14,8-28,2621,B-C,U,141,231,15,10,2,15,414,633,1,0,2,0,0,633,3
391,2,2,2,2,2-73,2533,B-C,R,131,93,20,7,1,0,252,383,0,0,2,0,1,383,1
1190,6,3,4,4,3-55,1393,B-C,U,201,169,2,5,1,16,394,611,1,0,1,0,0,611,3
643,3,5,3,3,5-15,1282,S,U,22,44,0,0,1,3,70,0,0,1,1,0,0,70,3
5991,10,10,20,20,10-47,2648,B-C,U,124,205,1,0,0,7,337,442,0,0,2,0,0,442,3
2839,7,7,10,10,7-1,2036,B-C,U,126,230,2,0,1,12,371,666,0,1,1,0,0,666,3
1523,5,5,5,5,5-69,1840,B-C,U,150,161,5,1,2,10,329,640,1,0,1,0,0,640,3
1558,5,6,6,5,6-81,1856,B-C,U,190,228,7,4,2,8,439,730,1,0,1,0,0,730,3
5097,14,14,9,17,14-60,299,B-C,R,124,58,12,2,0,17,213,461,0,0,2,0,1,461,1
813,5,5,5,3,5-55,1741,B-C,U,176,160,6,3,2,7,354,650,1,0,1,0,0,650,3
3324,15,9,12,11,9-73,1055,B-C,U,144,115,11,1,1,7,279,434,0,0,1,0,0,434,3
6202,10,13,19,21,13-24,672,B-C,U,132,181,17,0,0,9,339,519,1,0,2,0,0,519,3
1551,5,6,6,5,6-80,1852,B-C,U,167,185,17,2,0,0,371,522,1,0,1,0,0,522,3
777,5,5,5,3,5-47,1723,B-C,U,200,202,10,2,3,11,428,551,1,0,1,0,0,551,3
3060,7,7,10,10,7-45,2477,B-C,U,145,244,7,3,2,6,407,702,0,1,1,0,0,702,3
1938,6,3,7,7,3-53,1411,B-C,U,178,157,6,4,1,8,354,589,1,0,1,0,0,589,3
4867,12,12,15,16,12-16,473,B-C,U,171,163,27,8,5,13,387,732,1,0,2,0,0,732,3
1944,6,3,7,7,3-62,1414,B-C,U,148,245,8,7,1,4,413,657,1,0,1,0,0,657,3
1933,6,3,7,7,3-58,1409,B-C,U,168,186,8,3,1,9,375,607,1,0,1,0,0,607,3
1132,3,3,7,4,3-36,1351,B-C,U,194,209,14,2,5,6,430,647,1,0,1,0,0,647,3
6464,14,14,22,22,14-3,57,B-C,U,45,135,30,4,2,10,226,479,0,0,2,0,0,479,3
6559,14,14,22,22,14-26,103,B-C,M,29,120,39,1,1,32,222,489,0,0,2,0,0,489,2
1869,6,3,7,7,3-42,1365,B-C,U,188,216,12,6,5,10,437,653,1,0,1,0,0,653,3
4147,8,8,14,14,8-74,2135,B-C,U,124,150,14,9,5,6,308,494,0,0,2,0,0,494,3
1934,6,3,7,7,3-58,1409,B-C,U,166,208,3,4,4,10,395,606,1,0,1,0,0,606,3
4381,12,12,16,15,12-35,348,B-C,U,87,184,14,1,1,14,301,612,1,0,2,0,0,612,3
3443,9,9,11,11,9-7,1139,B-C,M,167,142,22,1,1,24,357,671,1,0,1,0,0,671,2
4937,12,12,16,16,12-76,530,B-C,M,204,94,3,5,3,13,322,556,1,0,2,0,0,556,2
