casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
4664,8,8,17,15,8-9,2931,B-C,U,78,154,3,17,1,7,260,412,0,0,2,0,0,412,3
1390,5,6,6,5,6-11,1507,B-C,R,71,156,1,1,3,3,235,387,0,0,1,0,1,387,1
6592,14,14,22,22,14-28,121,B-C,M,68,179,64,2,1,16,330,667,1,0,2,0,0,667,2
3696,15,9,12,12,9-83,1081,B-C,U,135,125,17,4,1,9,291,426,0,0,1,0,0,426,3
5747,13,13,19,19,13-61,2829,B-C,U,98,214,62,2,3,18,397,662,1,0,2,0,0,662,3
2091,11,6,21,7,6-37,1635,B-C,U,201,227,10,3,0,8,449,711,1,0,1,0,0,711,3
6160,10,10,20,20,10-91,2996,B-C,R,75,123,5,0,0,6,209,441,0,0,2,0,1,441,1
4846,12,12,15,16,12-11,461,B-C,U,173,143,121,2,5,13,457,612,0,0,2,0,0,612,3
6518,14,14,22,22,14-14,82,B-C,U,75,129,34,11,2,17,268,518,1,0,2,0,0,518,3
216,4,1,1,1,1-98,2403,B-C,R,132,147,8,4,0,14,305,627,0,0,1,0,1,627,1
4670,12,12,16,16,12-37,336,B-C,U,153,225,31,7,2,6,424,728,0,1,2,0,0,728,3
1872,6,3,7,7,3-41,1366,B-C,U,155,194,4,1,2,10,366,585,1,0,1,0,0,585,3
4961,12,13,15,16,13-17,552,B-C,U,105,160,4,6,0,11,286,546,1,0,2,0,0,546,3
4134,8,8,14,14,8-75,2124,B-C,U,183,244,19,22,2,18,488,640,0,0,2,0,0,640,3
1441,5,5,5,5,5-67,1797,B-C,U,141,153,12,2,4,12,324,550,1,0,1,0,0,550,3
3259,15,9,11,11,9-27,987,B-C,U,176,230,12,8,4,21,451,709,1,0,1,0,0,709,3
5732,13,13,19,19,13-57,2823,B-C,U,122,266,45,8,3,19,463,702,1,0,2,0,0,702,3
2037,11,6,21,7,6-31,1620,B-C,U,155,174,11,3,2,25,370,684,0,1,1,0,0,684,3
873,5,5,5,3,5-64,1768,B-C,U,142,169,3,10,3,10,337,542,1,0,1,0,0,542,3
166,4,1,1,1,1-87,2380,B-C,U,191,139,21,4,5,19,379,630,1,0,1,0,0,630,3
1721,11,6,6,6,6-50,1591,B-C,U,170,144,3,2,1,10,330,578,1,0,1,0,0,578,3
2926,13,7,13,10,7-18,2071,B-C,U,123,116,66,1,5,18,329,547,1,0,1,0,0,547,3
5793,13,13,19,19,13-70,2847,B-C,U,42,158,73,2,3,16,294,591,1,0,2,0,0,591,3
2564,2,2,9,9,2-5,156,B-C,U,172,192,19,4,3,19,409,713,1,0,2,0,0,713,3
2271,4,4,8,8,4-59,863,B-C,U,128,123,17,7,3,10,288,420,0,0,1,0,0,420,3
3351,15,9,11,11,9-25,1078,B-C,U,196,188,8,5,3,14,414,722,0,1,1,0,0,722,3
3335,15,9,12,11,9-55,1068,B-C,U,214,221,3,1,2,5,446,705,1,0,1,0,0,705,3
1447,5,5,7,5,5-45,1801,B-C,U,117,103,11,4,2,5,242,377,0,0,1,0,0,377,3
3290,15,9,12,11,9-59,1022,B-C,U,113,122,7,0,14,4,260,399,0,0,1,0,0,399,3
1501,5,5,6,5,5-42,1829,B-C,U,127,208,12,1,3,14,365,548,1,0,1,0,0,548,3
3712,15,9,12,12,9-26,1110,B-C,U,178,226,18,2,4,9,437,723,0,1,1,0,0,723,3
4368,12,12,16,15,12-41,347,B-C,NA,147,241,30,3,5,5,431,720,0,1,2,0,0,720,2
1252,6,3,4,4,3-77,1498,B-C,M,179,127,3,2,0,6,317,473,0,0,1,0,0,473,2
5430,7,11,18,18,11-41,1916,B-C,U,170,213,4,2,0,9,398,588,1,0,1,0,0,588,3
2631,2,2,9,9,2-16,185,B-C,U,202,118,4,2,0,14,340,653,1,0,2,0,0,653,3
760,3,5,7,3,5-20,1715,B-C,U,156,166,10,1,0,8,341,445,0,0,1,0,0,445,3
4673,12,12,16,16,12-39,336,B-C,U,148,195,37,4,9,14,407,727,0,1,2,0,0,727,3
5483,7,11,18,18,11-1,1945,B-C,R,90,103,3,0,1,13,210,431,0,0,1,0,1,431,1
434,1,1,2,2,1-49,2551,B-C,U,182,144,12,5,5,11,359,654,1,0,2,0,0,654,3
1246,3,3,4,4,3-79,1496,B-C,NA,136,138,4,4,1,7,290,746,0,1,1,0,0,746,2
6009,10,10,20,20,10-64,2792,B-C,U,149,154,12,1,0,0,316,582,1,0,2,0,0,582,3
3941,8,8,14,13,8-69,2151,B-C,U,113,131,29,12,3,15,303,469,0,0,2,0,0,469,3
3040,7,7,10,10,7-42,2473,B-C,U,111,192,2,0,0,9,314,515,1,0,1,0,0,515,3
5252,2,2,17,17,2-59,648,B-C,U,111,181,28,1,0,9,330,491,0,0,2,0,0,491,3
3870,13,11,18,13,11-71,30,B-C,R,106,302,24,14,10,19,475,730,0,0,1,0,1,730,1
4712,12,12,16,16,12-22,343,B-C,U,159,193,25,11,4,17,409,746,0,1,2,0,0,746,3
3555,9,4,12,12,4-91,966,B-C,U,170,116,9,0,0,8,303,664,0,1,1,0,0,664,3
1471,5,5,7,5,5-42,1811,B-C,U,124,128,1,2,0,5,260,406,0,0,1,0,0,406,3
6068,10,10,20,20,10-76,2814,B-C,R,98,133,6,1,1,7,246,598,1,0,2,0,1,598,1
2129,11,6,6,7,6-18,1644,B-C,U,198,180,10,0,2,8,398,724,1,0,1,0,0,724,3
6501,14,14,22,22,14-10,75,B-C,U,113,234,47,9,8,15,426,732,0,0,2,0,0,732,3
4513,12,13,15,15,13-3,478,B-C,U,143,139,23,8,3,19,335,614,1,0,2,0,0,614,3
1467,5,5,5,5,5-76,1809,B-C,U,237,226,12,2,1,12,490,729,1,0,1,0,0,729,3
640,3,5,3,3,5-14,1282,B-C,U,211,295,13,6,1,12,538,706,0,1,1,0,0,706,3
1321,5,6,5,5,6-83,1465,B-C,U,185,120,5,8,1,0,319,561,1,0,1,0,0,561,3
1365,5,5,5,5,5-51,1492,B-C,U,189,160,11,3,5,16,384,718,1,0,1,0,0,718,3
3949,8,8,14,13,8-83,2167,B-C,U,121,126,17,10,3,9,286,415,0,0,2,0,0,415,3
4432,12,12,15,15,12-49,386,B-C,U,146,174,20,0,5,12,357,479,0,0,2,0,0,479,3
1104,3,3,7,4,3-37,1337,B-C,U,176,234,14,1,1,8,434,632,1,0,1,0,0,632,3
1071,6,3,7,4,3-30,1323,B-C,U,167,141,9,4,0,10,331,639,1,0,1,0,0,639,3
4818,12,12,15,16,12-12,443,B-C,U,170,220,16,7,3,15,431,553,1,0,2,0,0,553,3
2036,11,6,21,7,6-31,1620,B-C,U,177,178,15,4,3,15,392,684,0,1,1,0,0,684,3
2693,2,2,9,9,2-24,221,B-C,R,53,80,0,2,0,6,141,240,0,0,2,0,1,240,1
3912,13,8,18,13,8-1,2026,B-C,M,188,234,27,3,24,6,482,650,1,0,1,0,0,650,2
1886,3,3,7,7,3-46,1373,B-C,U,108,121,2,3,0,10,244,397,0,0,1,0,0,397,3
3292,15,9,12,11,9-62,1023,B-C,U,155,186,19,0,0,33,393,591,0,0,1,0,0,591,3
3744,9,4,11,12,4-102,1129,B-C,U,87,208,0,21,0,4,320,612,1,0,1,0,0,612,3
3677,15,9,12,12,9-78,1060,B-C,U,188,233,14,3,2,10,450,711,1,0,1,0,0,711,3
2396,4,4,8,8,4-64,915,B-C,U,151,179,37,7,3,16,393,636,1,0,1,0,0,636,3
2439,9,7,13,8,7-73,2668,B-C,U,167,180,12,4,1,4,368,547,1,0,1,0,0,547,3
