casilla_id,distrito_fed_17,distrito_fed_12,distrito_loc_17,distrito_loc_12,are,seccion,casilla,tipo_seccion,pri_pvem,pan_na,prd,pt,mc,otros,total,ln,tamano_md,tamano_gd,region,casilla_ex,rural,ln_total,prob_miss
1593,5,5,5,5,5-82,3018,B-C,U,131,112,6,0,0,6,255,422,0,0,1,0,0,422,3
3660,15,9,12,12,9-68,1049,B-C,U,132,113,11,2,4,7,269,420,0,0,1,0,0,420,3
1696,5,6,6,6,6-67,1573,B-C,U,154,166,5,2,2,9,338,503,0,0,1,0,0,503,3
4683,12,12,16,16,12-38,336,B-C,U,158,246,27,8,4,9,452,728,0,1,2,0,0,728,3
4824,12,12,15,16,12-9,446,B-C,U,86,120,13,2,6,2,229,385,0,0,2,0,0,385,3
4338,8,8,17,14,8-23,2636,B-C,M,147,227,9,3,0,4,390,597,1,0,2,0,0,597,2
3015,7,7,10,10,7-37,2463,B-C,U,181,288,4,1,1,6,481,720,1,0,1,0,0,720,3
919,3,3,3,4,3-4,1273,B-C,U,175,122,5,1,4,5,312,575,1,0,1,0,0,575,3
3801,15,9,12,12,9-81,1177,B-C,U,171,150,6,2,2,7,338,576,1,0,1,0,0,576,3
5820,13,13,19,19,13-78,2858,B-C,R,29,56,65,3,4,12,169,436,0,0,2,0,1,436,1
2602,2,2,9,9,2-11,172,B-C,U,204,186,24,6,10,24,454,653,1,0,2,0,0,653,3
5699,13,13,19,19,13-52,1194,B-C,U,121,126,8,0,1,4,260,435,0,0,2,0,0,435,3
3595,15,9,12,12,9-60,983,B-C,U,122,143,6,5,0,3,279,431,0,0,1,0,0,431,3
5905,13,13,19,19,13-93,2888,B-C,M,115,64,111,1,1,12,304,413,1,0,2,0,0,413,2
3939,8,8,14,13,8-72,2150,B-C,U,135,132,19,12,1,12,311,479,0,0,2,0,0,479,3
704,3,5,3,3,5-9,1689,B-C,U,178,225,12,3,4,7,429,613,1,0,1,0,0,613,3
6416,10,10,20,21,10-39,2327,B-C,U,57,138,23,2,0,10,230,513,1,0,2,0,0,513,3
4134,8,8,14,14,8-75,2124,B-C,U,183,244,19,22,2,18,488,640,0,0,2,0,0,640,3
1136,3,3,7,4,3-35,1353,B-C,U,156,223,6,2,0,14,401,616,1,0,1,0,0,616,3
2511,9,7,13,8,7-96,2714,B-C,M,198,171,5,0,2,6,382,684,1,0,1,0,0,684,2
4799,12,12,16,16,12-19,423,B-C,U,85,119,11,3,3,7,228,377,0,0,2,0,0,377,3
2355,4,4,8,8,4-80,899,B-C,M,132,175,14,3,5,15,344,619,1,0,1,0,0,619,2
3535,15,9,11,12,9-37,950,B-C,U,147,231,8,2,1,6,395,541,1,0,1,0,0,541,3
1975,6,3,7,7,3-59,1440,B-C,U,139,178,12,2,2,7,340,464,0,0,1,0,0,464,3
496,1,1,2,2,1-42,2584,B-C,R,110,123,15,5,2,12,267,541,1,0,2,0,1,541,1
3627,15,9,12,12,9-61,1014,B-C,U,185,192,9,5,2,7,400,696,0,0,1,0,0,696,3
5533,7,11,18,18,11-33,1972,B-C,R,167,121,2,0,1,11,302,438,0,0,1,0,1,438,1
2597,2,2,9,9,2-15,170,B-C,U,99,116,13,2,5,7,242,376,0,0,2,0,0,376,3
5463,7,11,18,18,11-46,1931,B-C,U,213,145,8,6,1,8,381,587,1,0,1,0,0,587,3
2887,7,7,10,10,7-12,2052,B-C,R,142,282,2,0,0,7,433,713,1,0,1,0,1,713,1
3179,9,7,13,10,7-92,2720,B-C,R,201,171,8,0,0,13,393,673,1,0,1,0,1,673,1
4863,12,12,15,16,12-16,473,B-C,U,167,152,20,7,4,20,370,732,1,0,2,0,0,732,3
1457,5,5,7,5,5-33,1806,B-C,U,135,104,4,1,0,8,252,435,0,0,1,0,0,435,3
2060,6,6,4,7,6-30,1632,B-C,NA,191,213,8,2,1,0,415,743,0,1,1,0,0,743,2
348,2,2,2,2,2-84,2514,B-C,U,191,163,77,14,4,6,455,663,1,0,2,0,0,663,3
4476,12,12,15,15,12-55,435,B-C,U,129,204,14,2,1,9,359,520,1,0,2,0,0,520,3
3714,15,9,12,12,9-26,1110,B-C,U,170,248,27,4,6,6,461,723,0,1,1,0,0,723,3
944,3,3,3,4,3-7,1278,B-C,U,189,219,15,5,2,7,437,666,0,1,1,0,0,666,3
618,3,5,3,3,5-4,1267,B-C,U,176,188,6,1,0,15,386,610,1,0,1,0,0,610,3
5717,13,13,19,19,13-55,2816,B-C,U,88,228,55,6,6,9,392,685,1,0,2,0,0,685,3
570,1,1,2,2,1-28,2891,B-C,M,229,284,58,1,2,17,591,737,1,0,2,0,0,737,2
1708,11,6,21,6,6-41,1581,B-C,U,164,244,14,4,7,13,446,665,1,0,1,0,0,665,3
4043,8,8,14,13,8-59,2234,B-C,U,106,177,10,7,1,26,327,665,1,0,2,0,0,665,3
2300,4,4,8,8,4-63,876,B-C,M,149,155,20,3,3,8,338,650,1,0,1,0,0,650,2
4515,12,13,15,15,13-8,479,B-C,U,153,114,19,4,5,13,308,608,1,0,2,0,0,608,3
6400,10,10,20,21,10-35,2318,B-C,U,66,121,10,3,1,14,215,386,0,0,2,0,0,386,3
6078,10,10,20,20,10-77,2952,B-C,U,122,124,15,21,1,11,294,454,0,0,2,0,0,454,3
886,5,5,5,3,5-65,1774,B-C,U,196,202,12,0,2,0,412,702,1,0,1,0,0,702,3
2870,7,7,10,10,7-9,2045,B-C,R,124,222,2,2,1,8,359,664,1,0,1,0,1,664,1
4279,8,8,17,14,8-28,2613,B-C,U,137,233,17,4,6,8,405,678,1,0,2,0,0,678,3
5083,14,14,9,17,14-56,294,B-C,U,163,154,32,6,5,17,377,641,1,0,2,0,0,641,3
244,4,1,1,1,1-83,2418,B-C,R,121,162,17,2,6,13,321,498,0,0,1,0,1,498,1
1495,5,5,6,5,5-42,1826,B-C,U,209,208,9,4,2,12,444,648,1,0,1,0,0,648,3
6460,14,14,22,22,14-3,54,B-C,U,85,158,35,3,1,9,291,408,0,0,2,0,0,408,3
4870,12,12,15,16,12-15,482,B-C,U,174,171,34,7,4,12,402,739,1,0,2,0,0,739,3
2023,11,6,21,7,6-36,1585,B-C,U,190,222,10,2,3,8,435,679,1,0,1,0,0,679,3
6714,14,14,22,22,14-95,1252,B-C,R,119,53,35,4,1,0,212,375,0,0,2,0,1,375,1
3814,13,11,18,13,11-62,5,B-C,U,128,231,6,2,1,9,377,538,1,0,1,0,0,538,3
6648,14,14,22,22,14-78,1205,B-C,U,106,155,88,3,1,15,368,603,1,0,2,0,0,603,3
1250,6,3,4,4,3-77,1497,B-C,U,228,111,4,0,2,8,353,601,1,0,1,0,0,601,3
694,3,5,3,3,5-9,1685,B-C,U,169,188,10,6,0,15,388,608,0,0,1,0,0,608,3
5849,13,13,19,19,13-84,2869,B-C,R,45,119,79,3,1,15,262,409,1,0,2,0,1,409,1
5884,13,13,19,19,13-98,2880,E,R,25,102,31,3,2,11,174,385,1,0,2,1,1,385,1
1376,5,5,5,5,5-50,1494,B-C,M,217,149,5,2,1,5,379,683,0,1,1,0,0,683,2
3532,9,9,11,12,9-31,948,B-C,U,155,289,12,0,4,6,466,641,1,0,1,0,0,641,3
4696,12,12,16,16,12-27,339,B-C,U,176,208,28,3,3,16,434,646,1,0,2,0,0,646,3
4183,8,8,14,14,8-88,2163,B-C,M,170,172,10,8,3,0,363,677,1,0,2,0,0,677,2
6022,10,10,20,20,10-67,2797,B-C,U,138,150,9,4,0,13,314,508,1,0,2,0,0,508,3
1887,3,3,7,7,3-48,1374,B-C,U,124,158,8,1,2,12,305,483,0,0,1,0,0,483,3
3971,8,8,14,13,8-71,2180,B-C,U,138,156,20,15,5,2,336,553,1,0,2,0,0,553,3
4959,12,13,15,16,13-17,551,B-C,U,129,172,8,0,3,9,321,592,1,0,2,0,0,592,3
1325,5,6,6,5,6-84,1468,B-C,U,207,88,7,0,0,6,308,569,1,0,1,0,0,569,3
